  time  ,46:53 PM,47:03 PM,47:09 PM,47:16 PM,47:24 PM,48:47 PM,49:17 PM,49:27 PM,49:32 PM,49:38 PM,50:45 PM,50:51 PM,50:57 PM,51:03 PM,51:09 PM,51:56 PM,52:02 PM,52:08 PM,52:14 PM,52:22 PM,53:18 PM,53:24 PM,53:31 PM,53:38 PM,53:46 PM,54:50 PM,54:59 PM,55:05 PM,55:11 PM,55:16 PM,56:06 PM,56:11 PM,56:17 PM,56:23 PM,56:29 PM,57:14 PM,57:20 PM,57:25 PM,57:31 PM,57:37 PM,58:20 PM,58:26 PM,58:32 PM,58:39 PM,58:45 PM,59:47 PM,59:58 PM,00:03 PM,00:10 PM,00:18 PM,01:44 PM,01:52 PM,01:59 PM,02:06 PM,02:13 PM,03:29 PM,03:36 PM,03:42 PM,03:48 PM,03:55 PM,04:37 PM,04:45 PM,04:50 PM,04:59 PM,05:05 PM,05:56 PM,06:02 PM,06:07 PM,06:13 PM,06:19 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 751 , 0.147984 , 0.270434 , 0.203771 , 0.210548 , 0.260706 , 0.143488 , 0.20819 , 0.194947 , 0.175827 , 0.173359 , 0.204154 , 0.219061 , 0.263705 , 0.261806 , 0.242299 , 0.235187 , 0.263031 , 0.219424 , 0.245579 , 0.249047 , 0.157137 , 0.125487 , 0.130174 , 0.166994 , 0.130265 , 0.24381 , 0.235235 , 0.20655 , 0.213733 , 0.221911 , 0.201021 , 0.241213 , 0.225517 , 0.240467 , 0.251137 , 0.242729 , 0.276761 , 0.281123 , 0.231122 , 0.261648 , 0.213212 , 0.197616 , 0.106582 , 0.114344 , 0.143144 , 0.206798 , 0.224972 , 0.266584 , 0.251878 , 0.203164 , 0.103674 , 0.173656 , 0.182355 , 0.150289 , 0.158414 , 0.24501 , 0.224814 , 0.206076 , 0.203006 , 0.241653 , 0.121943 , 0.111733 , 0.133622 , 0.108739 , 0.122957 , 0.173909 , 0.172714 , 0.190739 , 0.21237 , 0.221218 
 752 , 0.147847 , 0.270198 , 0.203649 , 0.210368 , 0.260368 , 0.143355 , 0.208069 , 0.19488 , 0.175807 , 0.173222 , 0.203988 , 0.218931 , 0.263599 , 0.261859 , 0.242171 , 0.235294 , 0.262901 , 0.219357 , 0.245535 , 0.249071 , 0.157017 , 0.125329 , 0.130031 , 0.166962 , 0.130127 , 0.243585 , 0.234998 , 0.206397 , 0.21366 , 0.221727 , 0.200934 , 0.241076 , 0.225431 , 0.24036 , 0.251035 , 0.242797 , 0.276779 , 0.281204 , 0.231146 , 0.26164 , 0.213216 , 0.197522 , 0.106534 , 0.11428 , 0.143039 , 0.206679 , 0.224709 , 0.266409 , 0.251752 , 0.203004 , 0.1036 , 0.173547 , 0.182254 , 0.150236 , 0.158374 , 0.244938 , 0.224862 , 0.205976 , 0.202918 , 0.241468 , 0.121874 , 0.111695 , 0.133611 , 0.108651 , 0.122906 , 0.173633 , 0.172515 , 0.190536 , 0.212117 , 0.220967 
 753 , 0.147704 , 0.269953 , 0.203519 , 0.210185 , 0.260012 , 0.143211 , 0.20794 , 0.194805 , 0.175786 , 0.173078 , 0.203815 , 0.218789 , 0.263483 , 0.261917 , 0.242039 , 0.235406 , 0.262762 , 0.219286 , 0.245491 , 0.249096 , 0.156896 , 0.125162 , 0.129884 , 0.166933 , 0.129984 , 0.243352 , 0.234757 , 0.206231 , 0.213584 , 0.221535 , 0.200845 , 0.24094 , 0.22534 , 0.240253 , 0.25093 , 0.242869 , 0.276791 , 0.281294 , 0.231175 , 0.26163 , 0.213222 , 0.197426 , 0.106482 , 0.114222 , 0.142929 , 0.206556 , 0.224428 , 0.266229 , 0.251622 , 0.202836 , 0.103526 , 0.173432 , 0.182151 , 0.150178 , 0.158329 , 0.244856 , 0.224906 , 0.205873 , 0.202822 , 0.24127 , 0.121805 , 0.111658 , 0.133604 , 0.108559 , 0.12285 , 0.173336 , 0.172305 , 0.190321 , 0.211851 , 0.220704 
 754 , 0.147545 , 0.269526 , 0.20335 , 0.21 , 0.259596 , 0.143051 , 0.2077 , 0.194596 , 0.175683 , 0.172898 , 0.203623 , 0.21858 , 0.263346 , 0.261882 , 0.241883 , 0.235434 , 0.262535 , 0.219152 , 0.245345 , 0.248989 , 0.156721 , 0.125011 , 0.129712 , 0.166838 , 0.129846 , 0.24305 , 0.23444 , 0.205995 , 0.213414 , 0.221236 , 0.200694 , 0.24074 , 0.225226 , 0.240063 , 0.250732 , 0.242867 , 0.276781 , 0.281213 , 0.23117 , 0.261589 , 0.213126 , 0.197247 , 0.106395 , 0.114092 , 0.142719 , 0.20637 , 0.224088 , 0.265776 , 0.251323 , 0.202567 , 0.103379 , 0.173234 , 0.182006 , 0.150075 , 0.158219 , 0.244653 , 0.224832 , 0.205707 , 0.202644 , 0.24098 , 0.121741 , 0.111595 , 0.133491 , 0.108474 , 0.12272 , 0.17307 , 0.172086 , 0.190049 , 0.211565 , 0.2204 
 755 , 0.147341 , 0.268858 , 0.203143 , 0.209796 , 0.259099 , 0.142871 , 0.20726 , 0.194166 , 0.175444 , 0.172653 , 0.203398 , 0.218229 , 0.263145 , 0.261684 , 0.24168 , 0.23534 , 0.262185 , 0.218928 , 0.245065 , 0.248666 , 0.156501 , 0.124897 , 0.129526 , 0.166655 , 0.129723 , 0.242649 , 0.234033 , 0.20566 , 0.213075 , 0.220799 , 0.200443 , 0.240523 , 0.225061 , 0.239819 , 0.250407 , 0.24275 , 0.276722 , 0.280873 , 0.231116 , 0.261472 , 0.212863 , 0.196952 , 0.106272 , 0.113832 , 0.142346 , 0.206098 , 0.223638 , 0.265136 , 0.250768 , 0.202135 , 0.103129 , 0.172918 , 0.181837 , 0.14992 , 0.158029 , 0.244308 , 0.224569 , 0.205534 , 0.202333 , 0.240557 , 0.121701 , 0.111528 , 0.133219 , 0.108398 , 0.122501 , 0.172865 , 0.171886 , 0.189749 , 0.211281 , 0.22008 
 756 , 0.147115 , 0.268162 , 0.202916 , 0.209566 , 0.258564 , 0.142691 , 0.206776 , 0.193694 , 0.175182 , 0.172387 , 0.203153 , 0.217839 , 0.26291 , 0.261455 , 0.241454 , 0.235253 , 0.261821 , 0.218697 , 0.244774 , 0.248325 , 0.156274 , 0.124772 , 0.129325 , 0.166461 , 0.1296 , 0.24222 , 0.233595 , 0.205306 , 0.212698 , 0.22034 , 0.200165 , 0.240317 , 0.224883 , 0.239584 , 0.250059 , 0.242625 , 0.276667 , 0.280512 , 0.231065 , 0.261339 , 0.212572 , 0.196643 , 0.106149 , 0.11354 , 0.14194 , 0.205817 , 0.223149 , 0.264543 , 0.25017 , 0.201664 , 0.102863 , 0.17258 , 0.181672 , 0.149765 , 0.157826 , 0.24395 , 0.224291 , 0.205393 , 0.202001 , 0.240095 , 0.121674 , 0.111459 , 0.132925 , 0.108322 , 0.122266 , 0.172643 , 0.171674 , 0.189444 , 0.210992 , 0.219747 
 757 , 0.146901 , 0.267454 , 0.202713 , 0.209352 , 0.258024 , 0.142522 , 0.206292 , 0.19322 , 0.174927 , 0.172132 , 0.20292 , 0.21745 , 0.26271 , 0.261248 , 0.241252 , 0.235199 , 0.261474 , 0.218489 , 0.244509 , 0.247997 , 0.156062 , 0.124663 , 0.129137 , 0.166276 , 0.129498 , 0.241795 , 0.233169 , 0.20496 , 0.212331 , 0.219875 , 0.199908 , 0.240135 , 0.224744 , 0.23937 , 0.249725 , 0.242532 , 0.276654 , 0.280171 , 0.231052 , 0.261243 , 0.212302 , 0.196338 , 0.106043 , 0.113255 , 0.141531 , 0.205551 , 0.22267 , 0.263942 , 0.249566 , 0.201197 , 0.102593 , 0.172237 , 0.181538 , 0.149629 , 0.157635 , 0.243609 , 0.224022 , 0.205282 , 0.201683 , 0.239645 , 0.121665 , 0.111412 , 0.132635 , 0.108265 , 0.122031 , 0.172435 , 0.171482 , 0.189159 , 0.210724 , 0.219418 
 758 , 0.147037 , 0.267282 , 0.203 , 0.209611 , 0.258083 , 0.142713 , 0.20632 , 0.193199 , 0.175112 , 0.172323 , 0.203201 , 0.217504 , 0.263182 , 0.261565 , 0.241637 , 0.235662 , 0.261757 , 0.218796 , 0.244895 , 0.248248 , 0.156241 , 0.124923 , 0.129262 , 0.166449 , 0.129778 , 0.241943 , 0.233299 , 0.205153 , 0.212462 , 0.219886 , 0.200211 , 0.240456 , 0.225258 , 0.239666 , 0.249908 , 0.243 , 0.277313 , 0.280418 , 0.23162 , 0.261733 , 0.2125 , 0.196442 , 0.106305 , 0.113361 , 0.141522 , 0.20577 , 0.222833 , 0.263752 , 0.249497 , 0.201283 , 0.102608 , 0.172237 , 0.181924 , 0.149946 , 0.157796 , 0.243809 , 0.224206 , 0.205741 , 0.201833 , 0.239762 , 0.121967 , 0.111672 , 0.132672 , 0.108477 , 0.122005 , 0.172586 , 0.171773 , 0.189367 , 0.210994 , 0.219551 
 759 , 0.147189 , 0.267067 , 0.203326 , 0.209918 , 0.258182 , 0.142907 , 0.206337 , 0.193204 , 0.17531 , 0.172539 , 0.203537 , 0.217595 , 0.263735 , 0.261922 , 0.242048 , 0.236184 , 0.26208 , 0.219129 , 0.245332 , 0.248511 , 0.15639 , 0.125215 , 0.129396 , 0.166632 , 0.130076 , 0.242105 , 0.233427 , 0.205373 , 0.212599 , 0.219896 , 0.200549 , 0.240773 , 0.225827 , 0.239957 , 0.250074 , 0.243515 , 0.278037 , 0.28067 , 0.232276 , 0.262267 , 0.212685 , 0.196565 , 0.106568 , 0.113506 , 0.141512 , 0.205953 , 0.222984 , 0.263365 , 0.249403 , 0.201403 , 0.102622 , 0.172227 , 0.18231 , 0.150281 , 0.157934 , 0.243971 , 0.224375 , 0.206198 , 0.201983 , 0.239881 , 0.122285 , 0.111938 , 0.132709 , 0.108697 , 0.121959 , 0.172745 , 0.172064 , 0.18955 , 0.211237 , 0.219695 
 760 , 0.147353 , 0.266831 , 0.203675 , 0.21025 , 0.258285 , 0.143118 , 0.206357 , 0.193201 , 0.175526 , 0.172772 , 0.203896 , 0.217696 , 0.264332 , 0.262303 , 0.24249 , 0.236746 , 0.262428 , 0.219489 , 0.245806 , 0.248796 , 0.156549 , 0.125535 , 0.129534 , 0.166835 , 0.130399 , 0.242278 , 0.233568 , 0.205607 , 0.21275 , 0.219907 , 0.200916 , 0.241115 , 0.226449 , 0.240279 , 0.250258 , 0.244071 , 0.278825 , 0.280935 , 0.232987 , 0.262847 , 0.212885 , 0.196695 , 0.106856 , 0.113662 , 0.141503 , 0.206155 , 0.223147 , 0.262948 , 0.249301 , 0.201536 , 0.102635 , 0.172214 , 0.182727 , 0.150646 , 0.158087 , 0.244148 , 0.224551 , 0.206693 , 0.202146 , 0.24 , 0.122627 , 0.11222 , 0.13274 , 0.108932 , 0.121906 , 0.172921 , 0.172377 , 0.189754 , 0.211495 , 0.219845 
 761 , 0.147761 , 0.267503 , 0.204305 , 0.210941 , 0.259006 , 0.143751 , 0.206866 , 0.193803 , 0.176122 , 0.17336 , 0.204534 , 0.218335 , 0.26519 , 0.263259 , 0.243228 , 0.237895 , 0.263203 , 0.220284 , 0.246686 , 0.249706 , 0.157034 , 0.126 , 0.130001 , 0.167438 , 0.130884 , 0.243022 , 0.234259 , 0.206347 , 0.213451 , 0.220625 , 0.201612 , 0.241877 , 0.227295 , 0.241143 , 0.251024 , 0.245144 , 0.279992 , 0.281941 , 0.234053 , 0.263844 , 0.213587 , 0.197303 , 0.107277 , 0.114059 , 0.141928 , 0.206768 , 0.223766 , 0.263652 , 0.250047 , 0.202229 , 0.103075 , 0.172799 , 0.183469 , 0.151402 , 0.158749 , 0.244966 , 0.225463 , 0.207623 , 0.202828 , 0.240718 , 0.123201 , 0.112741 , 0.13331 , 0.109436 , 0.122401 , 0.173486 , 0.172953 , 0.190414 , 0.212185 , 0.220494 
 762 , 0.1482 , 0.268448 , 0.204943 , 0.211639 , 0.259808 , 0.144321 , 0.207502 , 0.194519 , 0.17678 , 0.173982 , 0.205159 , 0.219038 , 0.265954 , 0.264283 , 0.244018 , 0.238994 , 0.263978 , 0.221151 , 0.247497 , 0.250657 , 0.157548 , 0.126437 , 0.130493 , 0.168075 , 0.131348 , 0.243774 , 0.235031 , 0.207084 , 0.214188 , 0.221377 , 0.202262 , 0.242553 , 0.227974 , 0.242036 , 0.251817 , 0.246168 , 0.280994 , 0.283022 , 0.234989 , 0.264771 , 0.214334 , 0.197853 , 0.107641 , 0.114407 , 0.142382 , 0.20738 , 0.224391 , 0.264527 , 0.250864 , 0.202872 , 0.103551 , 0.17339 , 0.184138 , 0.152134 , 0.159497 , 0.245778 , 0.22641 , 0.208446 , 0.203506 , 0.241402 , 0.123756 , 0.11321 , 0.133893 , 0.109914 , 0.122967 , 0.173986 , 0.173409 , 0.191012 , 0.212798 , 0.221043 
 763 , 0.148639 , 0.269392 , 0.205582 , 0.212332 , 0.260609 , 0.144889 , 0.208138 , 0.195233 , 0.177436 , 0.174606 , 0.205785 , 0.219742 , 0.266722 , 0.265307 , 0.244807 , 0.240091 , 0.264746 , 0.222015 , 0.248303 , 0.251605 , 0.158064 , 0.126875 , 0.130984 , 0.168705 , 0.131809 , 0.244524 , 0.235808 , 0.207822 , 0.214921 , 0.222129 , 0.202912 , 0.243227 , 0.228652 , 0.24293 , 0.252609 , 0.24719 , 0.281996 , 0.284099 , 0.235921 , 0.265703 , 0.215077 , 0.198403 , 0.108003 , 0.114758 , 0.142833 , 0.207987 , 0.225015 , 0.265397 , 0.25168 , 0.203516 , 0.104027 , 0.173983 , 0.184808 , 0.152861 , 0.160238 , 0.24659 , 0.227355 , 0.209266 , 0.204185 , 0.242086 , 0.124309 , 0.113677 , 0.134474 , 0.110394 , 0.123526 , 0.174488 , 0.17386 , 0.191605 , 0.213412 , 0.221596 
 764 , 0.149148 , 0.270643 , 0.206319 , 0.213061 , 0.261646 , 0.145508 , 0.208953 , 0.196137 , 0.178231 , 0.175354 , 0.206492 , 0.220561 , 0.267532 , 0.266489 , 0.24571 , 0.241312 , 0.265651 , 0.222994 , 0.249261 , 0.252761 , 0.15865 , 0.127302 , 0.131588 , 0.169459 , 0.132327 , 0.245462 , 0.236745 , 0.208677 , 0.215868 , 0.223139 , 0.203694 , 0.244007 , 0.229399 , 0.243965 , 0.25358 , 0.248363 , 0.283005 , 0.285415 , 0.236965 , 0.266727 , 0.215943 , 0.199118 , 0.108414 , 0.115231 , 0.143496 , 0.208714 , 0.225741 , 0.266657 , 0.252817 , 0.204321 , 0.104638 , 0.174764 , 0.185568 , 0.153686 , 0.161163 , 0.247614 , 0.228506 , 0.210169 , 0.20506 , 0.242954 , 0.124879 , 0.114201 , 0.135205 , 0.110945 , 0.12427 , 0.175125 , 0.174339 , 0.192301 , 0.21409 , 0.222269 
 765 , 0.149761 , 0.272188 , 0.207158 , 0.213803 , 0.26292 , 0.146103 , 0.209903 , 0.197224 , 0.179168 , 0.1762 , 0.207265 , 0.2215 , 0.268414 , 0.267803 , 0.246681 , 0.242618 , 0.266652 , 0.224012 , 0.250339 , 0.254113 , 0.159332 , 0.127707 , 0.13231 , 0.17031 , 0.132846 , 0.246588 , 0.237739 , 0.209628 , 0.217018 , 0.224445 , 0.204591 , 0.244901 , 0.230191 , 0.245046 , 0.254682 , 0.249635 , 0.28394 , 0.286861 , 0.238112 , 0.267761 , 0.216846 , 0.200024 , 0.108858 , 0.11582 , 0.14436 , 0.20953 , 0.226472 , 0.268316 , 0.254262 , 0.205276 , 0.105368 , 0.17572 , 0.186381 , 0.154551 , 0.162193 , 0.248764 , 0.229776 , 0.21111 , 0.206077 , 0.243946 , 0.125377 , 0.114739 , 0.136075 , 0.111528 , 0.125167 , 0.175873 , 0.174797 , 0.19303 , 0.214777 , 0.22301 
 766 , 0.150354 , 0.273634 , 0.207951 , 0.214493 , 0.264108 , 0.146636 , 0.210771 , 0.198233 , 0.180045 , 0.176992 , 0.207993 , 0.222388 , 0.269271 , 0.269037 , 0.24759 , 0.243835 , 0.267592 , 0.224941 , 0.251345 , 0.255381 , 0.159983 , 0.128088 , 0.132989 , 0.171108 , 0.133326 , 0.247651 , 0.238639 , 0.210518 , 0.218099 , 0.225689 , 0.20543 , 0.245747 , 0.230927 , 0.246028 , 0.255699 , 0.250817 , 0.284811 , 0.288178 , 0.239191 , 0.268705 , 0.21766 , 0.200875 , 0.109274 , 0.116373 , 0.145172 , 0.210294 , 0.227125 , 0.269865 , 0.255596 , 0.206164 , 0.106047 , 0.176613 , 0.18714 , 0.155344 , 0.16313 , 0.249802 , 0.230937 , 0.211982 , 0.207016 , 0.244854 , 0.125825 , 0.115232 , 0.13688 , 0.112061 , 0.125998 , 0.176571 , 0.175219 , 0.193692 , 0.215405 , 0.223688 
 767 , 0.150904 , 0.274972 , 0.208698 , 0.215154 , 0.265216 , 0.147139 , 0.211586 , 0.199177 , 0.180858 , 0.177731 , 0.20867 , 0.223215 , 0.270075 , 0.270178 , 0.248436 , 0.244985 , 0.268469 , 0.225811 , 0.252281 , 0.256563 , 0.16059 , 0.128453 , 0.133627 , 0.171848 , 0.133768 , 0.248643 , 0.239474 , 0.21136 , 0.219098 , 0.22684 , 0.206215 , 0.246539 , 0.231619 , 0.246929 , 0.256643 , 0.251925 , 0.285634 , 0.289399 , 0.240192 , 0.269596 , 0.218422 , 0.20167 , 0.109669 , 0.116885 , 0.145927 , 0.211008 , 0.227741 , 0.271291 , 0.256826 , 0.206999 , 0.106673 , 0.17744 , 0.187844 , 0.156082 , 0.164008 , 0.250774 , 0.232018 , 0.212802 , 0.207886 , 0.245699 , 0.126237 , 0.115697 , 0.137631 , 0.112561 , 0.126767 , 0.177219 , 0.175623 , 0.194309 , 0.215999 , 0.224328 
 768 , 0.151386 , 0.276028 , 0.20944 , 0.215822 , 0.266115 , 0.147614 , 0.212286 , 0.199979 , 0.181529 , 0.178315 , 0.209265 , 0.223909 , 0.270798 , 0.271109 , 0.249114 , 0.246107 , 0.26924 , 0.226534 , 0.253066 , 0.257589 , 0.161041 , 0.12882 , 0.134164 , 0.172479 , 0.134155 , 0.249469 , 0.240225 , 0.212173 , 0.219864 , 0.227752 , 0.206853 , 0.247198 , 0.232247 , 0.247627 , 0.257442 , 0.252891 , 0.286457 , 0.290399 , 0.241013 , 0.270401 , 0.219099 , 0.20233 , 0.110031 , 0.117311 , 0.146562 , 0.21164 , 0.228333 , 0.272403 , 0.257777 , 0.207773 , 0.107146 , 0.178097 , 0.188441 , 0.156683 , 0.164742 , 0.251664 , 0.232931 , 0.213542 , 0.208623 , 0.246466 , 0.126592 , 0.116135 , 0.138257 , 0.113043 , 0.127394 , 0.177753 , 0.176034 , 0.194871 , 0.216521 , 0.224929 
 769 , 0.151836 , 0.277035 , 0.210148 , 0.216494 , 0.266956 , 0.148093 , 0.212969 , 0.200774 , 0.182168 , 0.178879 , 0.209845 , 0.224576 , 0.27147 , 0.27201 , 0.24975 , 0.247181 , 0.269984 , 0.227245 , 0.253858 , 0.25859 , 0.161442 , 0.129165 , 0.134687 , 0.173092 , 0.134526 , 0.250238 , 0.240987 , 0.212969 , 0.220611 , 0.228598 , 0.207465 , 0.24781 , 0.232867 , 0.248321 , 0.258254 , 0.253829 , 0.287299 , 0.291401 , 0.241786 , 0.271215 , 0.21982 , 0.202965 , 0.110388 , 0.117732 , 0.14717 , 0.212249 , 0.228939 , 0.273486 , 0.258718 , 0.208539 , 0.10762 , 0.178737 , 0.189029 , 0.157282 , 0.165473 , 0.252609 , 0.233856 , 0.21426 , 0.209339 , 0.247257 , 0.126974 , 0.116573 , 0.138856 , 0.113521 , 0.128015 , 0.17825 , 0.176428 , 0.195455 , 0.217019 , 0.225537 
 770 , 0.152271 , 0.278001 , 0.210827 , 0.21714 , 0.267767 , 0.148548 , 0.213621 , 0.201532 , 0.18278 , 0.179417 , 0.210401 , 0.225216 , 0.272116 , 0.27287 , 0.250357 , 0.248213 , 0.270698 , 0.227929 , 0.254616 , 0.259548 , 0.161822 , 0.129497 , 0.135188 , 0.173674 , 0.134884 , 0.250978 , 0.241716 , 0.21373 , 0.221323 , 0.229414 , 0.208048 , 0.248398 , 0.233459 , 0.248986 , 0.259026 , 0.25473 , 0.288108 , 0.292367 , 0.242522 , 0.271993 , 0.220507 , 0.203571 , 0.110725 , 0.118138 , 0.147751 , 0.212833 , 0.229518 , 0.274525 , 0.259614 , 0.209272 , 0.108074 , 0.179346 , 0.189585 , 0.157857 , 0.166176 , 0.253515 , 0.23474 , 0.214949 , 0.210026 , 0.248009 , 0.127334 , 0.116986 , 0.139428 , 0.113979 , 0.12861 , 0.178729 , 0.176809 , 0.196016 , 0.217491 , 0.226117 
 771 , 0.152661 , 0.27868 , 0.211365 , 0.217705 , 0.268389 , 0.148932 , 0.214111 , 0.202102 , 0.183273 , 0.17987 , 0.21089 , 0.225702 , 0.27268 , 0.27365 , 0.250924 , 0.248965 , 0.271317 , 0.228519 , 0.255267 , 0.260307 , 0.16227 , 0.12981 , 0.135584 , 0.174135 , 0.135248 , 0.251571 , 0.242294 , 0.214336 , 0.221905 , 0.230007 , 0.208543 , 0.248879 , 0.233995 , 0.249541 , 0.25964 , 0.25545 , 0.288879 , 0.293112 , 0.243244 , 0.27269 , 0.221027 , 0.204017 , 0.111058 , 0.118421 , 0.148169 , 0.213309 , 0.229968 , 0.275166 , 0.26024 , 0.209786 , 0.108423 , 0.179789 , 0.190127 , 0.158392 , 0.166714 , 0.254158 , 0.235378 , 0.215536 , 0.210511 , 0.248538 , 0.127751 , 0.117365 , 0.139851 , 0.114389 , 0.129023 , 0.179165 , 0.177149 , 0.196482 , 0.217897 , 0.22658 
 772 , 0.15301 , 0.279242 , 0.211867 , 0.218216 , 0.269049 , 0.149321 , 0.214546 , 0.202597 , 0.183718 , 0.180303 , 0.211357 , 0.226129 , 0.27321 , 0.274379 , 0.251478 , 0.249664 , 0.27194 , 0.229092 , 0.255855 , 0.260988 , 0.162765 , 0.130114 , 0.135929 , 0.17455 , 0.135636 , 0.252147 , 0.242829 , 0.214873 , 0.222444 , 0.230578 , 0.209009 , 0.249376 , 0.234513 , 0.250088 , 0.260179 , 0.256129 , 0.289637 , 0.293817 , 0.243993 , 0.273354 , 0.221439 , 0.20443 , 0.111393 , 0.11867 , 0.14858 , 0.213767 , 0.23041 , 0.275702 , 0.260795 , 0.210255 , 0.108738 , 0.180197 , 0.190659 , 0.158917 , 0.167229 , 0.254677 , 0.235965 , 0.216128 , 0.210972 , 0.248996 , 0.128166 , 0.117757 , 0.140268 , 0.114803 , 0.129397 , 0.179634 , 0.177522 , 0.196926 , 0.218355 , 0.227028 
 773 , 0.153354 , 0.2798 , 0.212361 , 0.21872 , 0.269696 , 0.149705 , 0.214979 , 0.203092 , 0.184147 , 0.180725 , 0.211821 , 0.226553 , 0.273726 , 0.275095 , 0.252024 , 0.250356 , 0.272555 , 0.229662 , 0.25644 , 0.261656 , 0.16325 , 0.130413 , 0.13627 , 0.174959 , 0.136019 , 0.252714 , 0.243352 , 0.215403 , 0.222971 , 0.231142 , 0.209469 , 0.249869 , 0.235022 , 0.250621 , 0.260716 , 0.256801 , 0.290381 , 0.294512 , 0.244731 , 0.27401 , 0.221848 , 0.204841 , 0.111724 , 0.118912 , 0.148982 , 0.214217 , 0.230848 , 0.276228 , 0.261347 , 0.210713 , 0.109044 , 0.180599 , 0.191185 , 0.159432 , 0.167738 , 0.255182 , 0.23655 , 0.216709 , 0.211431 , 0.249445 , 0.128577 , 0.11814 , 0.140681 , 0.115209 , 0.129767 , 0.180098 , 0.177885 , 0.19736 , 0.218811 , 0.227474 
 774 , 0.153628 , 0.280265 , 0.212824 , 0.219173 , 0.270293 , 0.150044 , 0.215346 , 0.203502 , 0.184533 , 0.181124 , 0.212237 , 0.226943 , 0.274193 , 0.275726 , 0.252503 , 0.251019 , 0.273073 , 0.230168 , 0.256965 , 0.262218 , 0.163653 , 0.130682 , 0.136594 , 0.175347 , 0.136347 , 0.253197 , 0.243807 , 0.21588 , 0.223426 , 0.231623 , 0.20987 , 0.250287 , 0.235489 , 0.251101 , 0.261151 , 0.257407 , 0.291037 , 0.295107 , 0.245383 , 0.274595 , 0.22219 , 0.205205 , 0.112019 , 0.119178 , 0.14935 , 0.214623 , 0.231226 , 0.276613 , 0.261806 , 0.211112 , 0.109337 , 0.180964 , 0.191653 , 0.159919 , 0.168198 , 0.255617 , 0.237065 , 0.217243 , 0.211844 , 0.249831 , 0.128936 , 0.118503 , 0.141042 , 0.115579 , 0.13011 , 0.180483 , 0.178223 , 0.19774 , 0.219212 , 0.227845 
 775 , 0.153866 , 0.280712 , 0.213247 , 0.219606 , 0.270812 , 0.150365 , 0.215682 , 0.20384 , 0.184908 , 0.181509 , 0.212609 , 0.227344 , 0.274644 , 0.27632 , 0.252932 , 0.251681 , 0.273495 , 0.230655 , 0.25747 , 0.262715 , 0.163974 , 0.130946 , 0.136955 , 0.175748 , 0.136638 , 0.253624 , 0.244231 , 0.216349 , 0.223848 , 0.232082 , 0.210296 , 0.250648 , 0.235963 , 0.251593 , 0.261522 , 0.25804 , 0.291614 , 0.295631 , 0.245974 , 0.275165 , 0.222557 , 0.205568 , 0.112301 , 0.119488 , 0.149683 , 0.215024 , 0.231561 , 0.276918 , 0.262203 , 0.211489 , 0.109633 , 0.181329 , 0.192114 , 0.160425 , 0.168625 , 0.256058 , 0.23753 , 0.217746 , 0.212249 , 0.250215 , 0.129281 , 0.11886 , 0.141391 , 0.115934 , 0.130444 , 0.180803 , 0.178539 , 0.198089 , 0.219572 , 0.228172 
 776 , 0.154112 , 0.281191 , 0.213672 , 0.220051 , 0.271324 , 0.150698 , 0.216032 , 0.204176 , 0.185297 , 0.181897 , 0.212984 , 0.227757 , 0.275104 , 0.276933 , 0.253367 , 0.252357 , 0.273919 , 0.231152 , 0.257995 , 0.263228 , 0.164301 , 0.131219 , 0.13733 , 0.176162 , 0.13693 , 0.254064 , 0.244671 , 0.216832 , 0.22428 , 0.232561 , 0.210755 , 0.251021 , 0.236453 , 0.252104 , 0.261907 , 0.258707 , 0.292199 , 0.296164 , 0.246578 , 0.275758 , 0.222953 , 0.205951 , 0.112589 , 0.119802 , 0.150016 , 0.215437 , 0.231903 , 0.277245 , 0.262619 , 0.211882 , 0.10993 , 0.181712 , 0.192593 , 0.160945 , 0.169061 , 0.256522 , 0.238009 , 0.218261 , 0.212657 , 0.250631 , 0.129634 , 0.119221 , 0.141749 , 0.116295 , 0.130785 , 0.181127 , 0.178854 , 0.19845 , 0.219934 , 0.228508 
