JUL8WSG100005.spu,JUL8WSG100004.spu,JUL8WSG100003.spu,
Wavelength,JUL8WSG100006.spu,JUL8WSG100007.spu,JUL8WSG100008.spu,JUL8WSG100009.spu,JUL8WSG100010.spu,JUL8WSG100011.spu,JUL8WSG100012.spu,JUL8WSG100013.spu,JUL8WSG100014.spu,JUL8WSG100015.spu,JUL8WSG100016.spu,JUL8WSG100017.spu,JUL8WSG100018.spu,JUL8WSG100019.spu,JUL8WSG100020.spu,JUL8WSG100021.spu,JUL8WSG100022.spu,JUL8WSG100023.spu,JUL8WSG100024.spu,JUL8WSG100025.spu
  (nm),7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3
  time  ,7:48 PM",7:56 PM",8:03 PM",8:10 PM",8:18 PM",8:43 PM",8:49 PM",8:56 PM",9:04 PM",9:14 PM",9:32 PM",9:36 PM",9:42 PM",9:48 PM",9:54 PM",0:24 PM",0:29 PM",0:37 PM",0:43 PM",0:49 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 850 , 0.431917 , 0.43927 , 0.414008 , 0.39577 , 0.432302 , 0.335217 , 0.313607 , 0.327328 , 0.312006 , 0.197685 , 0.615217 , 0.585141 , 0.550419 , 0.438749 , 0.543531 , 0.412462 , 0.426407 , 0.344084 , 0.27082 , 0.392926 
 851 , 0.432366 , 0.44011 , 0.414433 , 0.396244 , 0.432294 , 0.336122 , 0.314177 , 0.327627 , 0.312587 , 0.197898 , 0.615935 , 0.585383 , 0.550875 , 0.439071 , 0.543986 , 0.412955 , 0.426916 , 0.344745 , 0.271038 , 0.393447 
 852 , 0.432852 , 0.440793 , 0.414886 , 0.396665 , 0.432317 , 0.337095 , 0.314855 , 0.327908 , 0.31309 , 0.198065 , 0.61645 , 0.585654 , 0.551017 , 0.439227 , 0.544426 , 0.413392 , 0.427316 , 0.345315 , 0.271358 , 0.393853 
 853 , 0.433342 , 0.441495 , 0.415352 , 0.39709 , 0.432344 , 0.33808 , 0.315538 , 0.328202 , 0.313598 , 0.198229 , 0.616975 , 0.585937 , 0.551154 , 0.439387 , 0.544877 , 0.413826 , 0.427728 , 0.345897 , 0.271684 , 0.394263 
 854 , 0.43396 , 0.441788 , 0.415868 , 0.397472 , 0.432798 , 0.338815 , 0.315825 , 0.328861 , 0.313945 , 0.19882 , 0.617315 , 0.586649 , 0.551196 , 0.439718 , 0.545415 , 0.414275 , 0.427661 , 0.345966 , 0.272393 , 0.394685 
 855 , 0.434837 , 0.442199 , 0.416488 , 0.397892 , 0.433602 , 0.339474 , 0.316169 , 0.329857 , 0.3144 , 0.19946 , 0.61782 , 0.587504 , 0.551554 , 0.440494 , 0.54628 , 0.414831 , 0.427858 , 0.346413 , 0.273399 , 0.39535 
 856 , 0.435734 , 0.442613 , 0.417119 , 0.398322 , 0.434426 , 0.340135 , 0.316514 , 0.330864 , 0.314864 , 0.200109 , 0.618337 , 0.588371 , 0.551907 , 0.441282 , 0.547156 , 0.415397 , 0.428057 , 0.346879 , 0.274415 , 0.396018 
 857 , 0.436418 , 0.443203 , 0.417691 , 0.398829 , 0.435117 , 0.340724 , 0.31716 , 0.331808 , 0.315428 , 0.200584 , 0.618962 , 0.589171 , 0.552204 , 0.441958 , 0.547902 , 0.415991 , 0.428643 , 0.347485 , 0.275212 , 0.396586 
 858 , 0.436811 , 0.443731 , 0.418041 , 0.399398 , 0.435541 , 0.341249 , 0.317883 , 0.332691 , 0.31595 , 0.201033 , 0.619578 , 0.589756 , 0.552542 , 0.442221 , 0.548363 , 0.416546 , 0.429492 , 0.348153 , 0.275676 , 0.397137 
 859 , 0.437142 , 0.444195 , 0.418327 , 0.399975 , 0.435903 , 0.341778 , 0.318541 , 0.333582 , 0.316422 , 0.201531 , 0.620162 , 0.590272 , 0.552929 , 0.442332 , 0.548739 , 0.41708 , 0.430345 , 0.348799 , 0.276065 , 0.397721 
 860 , 0.437587 , 0.444658 , 0.418655 , 0.400564 , 0.436273 , 0.342303 , 0.319183 , 0.33439 , 0.316868 , 0.20194 , 0.620642 , 0.590723 , 0.553412 , 0.442488 , 0.549095 , 0.41759 , 0.431188 , 0.349462 , 0.276386 , 0.398233 
 861 , 0.438377 , 0.445179 , 0.419214 , 0.40124 , 0.436714 , 0.342819 , 0.319801 , 0.334924 , 0.317392 , 0.202053 , 0.621066 , 0.591214 , 0.554125 , 0.442963 , 0.549491 , 0.418105 , 0.431903 , 0.350136 , 0.276633 , 0.398565 
 862 , 0.439276 , 0.445832 , 0.41998 , 0.402074 , 0.43729 , 0.343387 , 0.320527 , 0.335408 , 0.318186 , 0.202107 , 0.621901 , 0.592059 , 0.554873 , 0.443797 , 0.54999 , 0.418789 , 0.432496 , 0.350747 , 0.277091 , 0.398945 
 863 , 0.440192 , 0.446508 , 0.42076 , 0.402923 , 0.437872 , 0.343967 , 0.321264 , 0.335894 , 0.318992 , 0.202167 , 0.62275 , 0.592925 , 0.555648 , 0.444655 , 0.550508 , 0.419495 , 0.433103 , 0.351371 , 0.277558 , 0.39933 
 864 , 0.440632 , 0.447105 , 0.421287 , 0.403548 , 0.43855 , 0.344505 , 0.321802 , 0.336507 , 0.319914 , 0.202626 , 0.623872 , 0.593721 , 0.556072 , 0.445329 , 0.551214 , 0.41981 , 0.433498 , 0.351792 , 0.278319 , 0.399933 
 865 , 0.440789 , 0.447686 , 0.421829 , 0.403994 , 0.439178 , 0.344986 , 0.322213 , 0.337165 , 0.320594 , 0.203191 , 0.624599 , 0.594354 , 0.556313 , 0.445873 , 0.552063 , 0.420145 , 0.434094 , 0.352199 , 0.278772 , 0.400651 
 866 , 0.440961 , 0.448287 , 0.422396 , 0.404455 , 0.439832 , 0.345478 , 0.32264 , 0.337843 , 0.3213 , 0.203775 , 0.625342 , 0.595017 , 0.556554 , 0.446435 , 0.55294 , 0.420487 , 0.434716 , 0.352616 , 0.279247 , 0.401394 
 867 , 0.441138 , 0.448738 , 0.422894 , 0.404959 , 0.440137 , 0.346127 , 0.323172 , 0.338445 , 0.321927 , 0.204254 , 0.626065 , 0.595502 , 0.556768 , 0.446818 , 0.553538 , 0.420965 , 0.435263 , 0.353158 , 0.279621 , 0.402111 
 868 , 0.441411 , 0.44925 , 0.423246 , 0.40553 , 0.440123 , 0.347005 , 0.323978 , 0.338995 , 0.322567 , 0.204645 , 0.626684 , 0.596031 , 0.557107 , 0.447137 , 0.553975 , 0.421346 , 0.435742 , 0.35393 , 0.28012 , 0.402756 
 869 , 0.441713 , 0.449827 , 0.423578 , 0.406122 , 0.440052 , 0.347939 , 0.324864 , 0.339546 , 0.323244 , 0.205037 , 0.62729 , 0.596632 , 0.557499 , 0.447472 , 0.554415 , 0.421672 , 0.436224 , 0.354794 , 0.280692 , 0.403382 
 870 , 0.442127 , 0.450363 , 0.424053 , 0.406702 , 0.440191 , 0.34884 , 0.325598 , 0.340111 , 0.323867 , 0.205574 , 0.627733 , 0.59737 , 0.557933 , 0.447919 , 0.555013 , 0.422019 , 0.436605 , 0.355485 , 0.281412 , 0.404019 
 871 , 0.442883 , 0.450793 , 0.424876 , 0.40719 , 0.440867 , 0.349654 , 0.325959 , 0.340683 , 0.324338 , 0.206401 , 0.627953 , 0.59825 , 0.5584 , 0.448579 , 0.555923 , 0.422448 , 0.436966 , 0.355843 , 0.282488 , 0.404523 
 872 , 0.443843 , 0.451192 , 0.425767 , 0.407626 , 0.441729 , 0.350492 , 0.326247 , 0.341268 , 0.324778 , 0.207256 , 0.628284 , 0.598978 , 0.558788 , 0.44926 , 0.556856 , 0.422968 , 0.437518 , 0.356222 , 0.28368 , 0.404868 
 873 , 0.44481 , 0.451604 , 0.426672 , 0.408078 , 0.442622 , 0.351343 , 0.326568 , 0.341881 , 0.325226 , 0.208103 , 0.628618 , 0.599708 , 0.55919 , 0.449964 , 0.557789 , 0.423498 , 0.438098 , 0.35663 , 0.284873 , 0.405211 
 874 , 0.445508 , 0.452105 , 0.427054 , 0.40855 , 0.443561 , 0.352048 , 0.327104 , 0.342688 , 0.325532 , 0.208402 , 0.628907 , 0.600178 , 0.559385 , 0.450758 , 0.558178 , 0.42415 , 0.438818 , 0.357348 , 0.285454 , 0.405163 
 875 , 0.445895 , 0.452465 , 0.427221 , 0.409007 , 0.444426 , 0.352559 , 0.327499 , 0.343635 , 0.325921 , 0.208769 , 0.629154 , 0.600621 , 0.559842 , 0.45148 , 0.558615 , 0.425043 , 0.4391 , 0.357852 , 0.285769 , 0.405467 
 876 , 0.446293 , 0.452843 , 0.427388 , 0.40948 , 0.445305 , 0.353091 , 0.327904 , 0.344606 , 0.326329 , 0.209146 , 0.629414 , 0.601069 , 0.56031 , 0.452223 , 0.55907 , 0.425956 , 0.439391 , 0.358368 , 0.286098 , 0.405777 
 877 , 0.446924 , 0.453288 , 0.42796 , 0.410173 , 0.445974 , 0.353483 , 0.328298 , 0.345304 , 0.327121 , 0.209428 , 0.629999 , 0.601326 , 0.561095 , 0.452893 , 0.559473 , 0.426682 , 0.439972 , 0.359022 , 0.286243 , 0.405953 
 878 , 0.447713 , 0.453929 , 0.429022 , 0.411107 , 0.446515 , 0.353821 , 0.32921 , 0.345792 , 0.328029 , 0.209678 , 0.630966 , 0.601985 , 0.561964 , 0.453642 , 0.559653 , 0.427116 , 0.440796 , 0.359894 , 0.286439 , 0.406064 
 879 , 0.448532 , 0.454633 , 0.430193 , 0.412099 , 0.447059 , 0.354162 , 0.330263 , 0.346275 , 0.328951 , 0.209921 , 0.632023 , 0.602784 , 0.56284 , 0.45443 , 0.559784 , 0.42751 , 0.441677 , 0.360831 , 0.286688 , 0.406167 
 880 , 0.449083 , 0.4553 , 0.43123 , 0.412842 , 0.447767 , 0.354458 , 0.331398 , 0.346652 , 0.32975 , 0.210264 , 0.632856 , 0.603639 , 0.563685 , 0.45502 , 0.56005 , 0.427773 , 0.442322 , 0.361728 , 0.287223 , 0.406582 
 881 , 0.449259 , 0.455899 , 0.432049 , 0.413246 , 0.44873 , 0.354831 , 0.332226 , 0.346921 , 0.330436 , 0.210753 , 0.633425 , 0.60418 , 0.564502 , 0.455405 , 0.560606 , 0.428043 , 0.442644 , 0.362563 , 0.288175 , 0.407458 
 882 , 0.449451 , 0.456481 , 0.43286 , 0.413686 , 0.449793 , 0.355368 , 0.332671 , 0.347244 , 0.331191 , 0.211281 , 0.634041 , 0.604339 , 0.565367 , 0.455882 , 0.561296 , 0.428498 , 0.442994 , 0.363425 , 0.289166 , 0.408392 
 883 , 0.449664 , 0.45708 , 0.433663 , 0.414143 , 0.450822 , 0.355935 , 0.333084 , 0.347583 , 0.331943 , 0.211801 , 0.6347 , 0.60445 , 0.566148 , 0.45635 , 0.561933 , 0.428985 , 0.443329 , 0.364279 , 0.290104 , 0.409327 
 884 , 0.449998 , 0.457689 , 0.434185 , 0.414746 , 0.451431 , 0.356628 , 0.333271 , 0.348023 , 0.332442 , 0.21222 , 0.635554 , 0.604411 , 0.56612 , 0.456687 , 0.56215 , 0.429592 , 0.443507 , 0.364915 , 0.290475 , 0.410128 
 885 , 0.4504 , 0.458321 , 0.434619 , 0.41541 , 0.451932 , 0.357401 , 0.333794 , 0.348502 , 0.33298 , 0.212635 , 0.636294 , 0.605364 , 0.566114 , 0.457048 , 0.562703 , 0.430117 , 0.444037 , 0.365573 , 0.290891 , 0.410969 
 886 , 0.450813 , 0.458983 , 0.435071 , 0.416099 , 0.452462 , 0.358195 , 0.334335 , 0.348991 , 0.333545 , 0.213073 , 0.637065 , 0.606363 , 0.56611 , 0.45742 , 0.563262 , 0.43066 , 0.444579 , 0.366252 , 0.291321 , 0.411836 
 887 , 0.451262 , 0.45908 , 0.435628 , 0.416768 , 0.453226 , 0.358794 , 0.334466 , 0.349592 , 0.333747 , 0.213787 , 0.637136 , 0.607251 , 0.565973 , 0.45816 , 0.564054 , 0.430632 , 0.444742 , 0.366182 , 0.291821 , 0.411536 
 888 , 0.451888 , 0.459053 , 0.436362 , 0.41743 , 0.454555 , 0.359374 , 0.334597 , 0.350449 , 0.334078 , 0.214744 , 0.637226 , 0.607793 , 0.566099 , 0.45915 , 0.56507 , 0.430632 , 0.444706 , 0.366512 , 0.292771 , 0.411145 
 889 , 0.452567 , 0.459023 , 0.437156 , 0.418124 , 0.456038 , 0.359985 , 0.334753 , 0.351383 , 0.334453 , 0.215783 , 0.637351 , 0.608303 , 0.566265 , 0.460233 , 0.566177 , 0.430656 , 0.444645 , 0.366962 , 0.293836 , 0.410767 
 890 , 0.4531 , 0.459214 , 0.437864 , 0.418837 , 0.457496 , 0.360385 , 0.335012 , 0.352064 , 0.334736 , 0.216489 , 0.637168 , 0.608636 , 0.566381 , 0.46118 , 0.566773 , 0.430735 , 0.444779 , 0.367567 , 0.294618 , 0.410525 
 891 , 0.453352 , 0.459728 , 0.438403 , 0.419554 , 0.458786 , 0.360576 , 0.335432 , 0.352523 , 0.334876 , 0.216848 , 0.63711 , 0.608774 , 0.566753 , 0.461979 , 0.566941 , 0.431113 , 0.445371 , 0.36818 , 0.295106 , 0.410739 
 892 , 0.453515 , 0.460377 , 0.438917 , 0.420312 , 0.460044 , 0.360795 , 0.335922 , 0.353059 , 0.334985 , 0.217239 , 0.637452 , 0.608941 , 0.567407 , 0.462818 , 0.5672 , 0.431722 , 0.446212 , 0.368693 , 0.295631 , 0.411244 
 893 , 0.453807 , 0.461076 , 0.439621 , 0.421132 , 0.461293 , 0.36108 , 0.336524 , 0.353494 , 0.335222 , 0.217559 , 0.637923 , 0.608982 , 0.568215 , 0.463689 , 0.567437 , 0.432361 , 0.447134 , 0.369217 , 0.296091 , 0.411828 
 894 , 0.45463 , 0.461771 , 0.441028 , 0.422061 , 0.462206 , 0.361627 , 0.33744 , 0.353371 , 0.336009 , 0.217451 , 0.63876 , 0.608656 , 0.569318 , 0.464634 , 0.567388 , 0.432963 , 0.448187 , 0.369619 , 0.296181 , 0.412609 
 895 , 0.455768 , 0.462483 , 0.442866 , 0.423321 , 0.463184 , 0.36234 , 0.338355 , 0.353104 , 0.337017 , 0.217348 , 0.639195 , 0.608668 , 0.569988 , 0.466123 , 0.566867 , 0.433612 , 0.449372 , 0.370056 , 0.296172 , 0.413231 
 896 , 0.457004 , 0.463255 , 0.444876 , 0.424696 , 0.464251 , 0.363106 , 0.339353 , 0.352797 , 0.33811 , 0.217233 , 0.639654 , 0.608662 , 0.570716 , 0.467734 , 0.566283 , 0.434311 , 0.450652 , 0.370527 , 0.296161 , 0.413903 
 897 , 0.457675 , 0.463659 , 0.446159 , 0.42563 , 0.465585 , 0.364115 , 0.34016 , 0.353521 , 0.33932 , 0.217637 , 0.640429 , 0.609775 , 0.571945 , 0.469399 , 0.566973 , 0.435004 , 0.451826 , 0.371564 , 0.297511 , 0.415713 
 898 , 0.457633 , 0.463633 , 0.446903 , 0.426095 , 0.466714 , 0.364613 , 0.340642 , 0.354037 , 0.340125 , 0.217751 , 0.640646 , 0.610078 , 0.572739 , 0.470221 , 0.567392 , 0.435157 , 0.45196 , 0.372081 , 0.298482 , 0.416606 
 899 , 0.457534 , 0.463559 , 0.44766 , 0.426538 , 0.4679 , 0.365083 , 0.34113 , 0.354554 , 0.340939 , 0.217837 , 0.640808 , 0.610294 , 0.573538 , 0.471012 , 0.567786 , 0.435265 , 0.451992 , 0.372572 , 0.299469 , 0.417456 
 900 , 0.457444 , 0.463788 , 0.447964 , 0.427066 , 0.468646 , 0.365702 , 0.341712 , 0.355035 , 0.341513 , 0.218277 , 0.642008 , 0.610805 , 0.5741 , 0.471546 , 0.568228 , 0.436101 , 0.452333 , 0.373369 , 0.300305 , 0.418039 
 901 , 0.457739 , 0.464463 , 0.448024 , 0.427754 , 0.469045 , 0.366546 , 0.342462 , 0.35543 , 0.341739 , 0.218906 , 0.643425 , 0.611181 , 0.574228 , 0.471512 , 0.568706 , 0.436818 , 0.453112 , 0.3743 , 0.301063 , 0.418518 
 902 , 0.458302 , 0.465337 , 0.448144 , 0.428543 , 0.46942 , 0.367495 , 0.343303 , 0.355815 , 0.341882 , 0.219514 , 0.644553 , 0.611362 , 0.574188 , 0.471222 , 0.569218 , 0.437126 , 0.454074 , 0.375217 , 0.301847 , 0.419082 
 903 , 0.458948 , 0.465987 , 0.448545 , 0.429424 , 0.470005 , 0.368507 , 0.343871 , 0.356307 , 0.342102 , 0.22025 , 0.645166 , 0.611741 , 0.574198 , 0.471185 , 0.569971 , 0.437334 , 0.454939 , 0.376026 , 0.302755 , 0.41941 
 904 , 0.459835 , 0.465996 , 0.449677 , 0.430369 , 0.471265 , 0.369611 , 0.343797 , 0.357172 , 0.342616 , 0.221354 , 0.644491 , 0.61269 , 0.574319 , 0.471947 , 0.571294 , 0.437447 , 0.455483 , 0.376598 , 0.303864 , 0.419039 
 905 , 0.460791 , 0.465859 , 0.450874 , 0.431067 , 0.473001 , 0.370782 , 0.343906 , 0.358217 , 0.34336 , 0.222707 , 0.64393 , 0.613788 , 0.574301 , 0.473083 , 0.572618 , 0.437954 , 0.455923 , 0.377378 , 0.304938 , 0.418448 
 906 , 0.461803 , 0.46573 , 0.452127 , 0.431792 , 0.474814 , 0.372005 , 0.344016 , 0.359313 , 0.344134 , 0.224123 , 0.64336 , 0.614942 , 0.57427 , 0.474267 , 0.574006 , 0.438479 , 0.456391 , 0.3782 , 0.306059 , 0.417824 
 907 , 0.462396 , 0.466627 , 0.452674 , 0.432114 , 0.476331 , 0.372693 , 0.345499 , 0.360385 , 0.344339 , 0.224052 , 0.643438 , 0.615495 , 0.574358 , 0.475408 , 0.574303 , 0.439689 , 0.45748 , 0.37961 , 0.306025 , 0.418079 
 908 , 0.462558 , 0.466961 , 0.452763 , 0.432595 , 0.477269 , 0.372991 , 0.346479 , 0.361593 , 0.343943 , 0.223836 , 0.64378 , 0.61617 , 0.574939 , 0.476189 , 0.574563 , 0.440313 , 0.457917 , 0.380598 , 0.305723 , 0.418552 
 909 , 0.462735 , 0.467303 , 0.452857 , 0.433091 , 0.478254 , 0.373307 , 0.347505 , 0.362869 , 0.343525 , 0.223599 , 0.644151 , 0.616873 , 0.575562 , 0.477007 , 0.574828 , 0.44096 , 0.458369 , 0.381635 , 0.305405 , 0.419057 
 910 , 0.463805 , 0.467449 , 0.453886 , 0.434413 , 0.479159 , 0.374076 , 0.34853 , 0.36371 , 0.344255 , 0.223874 , 0.645381 , 0.617131 , 0.576541 , 0.477916 , 0.575783 , 0.441848 , 0.459439 , 0.383082 , 0.3053 , 0.419927 
 911 , 0.465499 , 0.468116 , 0.455796 , 0.436164 , 0.480053 , 0.375095 , 0.349416 , 0.363951 , 0.345869 , 0.224004 , 0.646499 , 0.617136 , 0.577287 , 0.478821 , 0.576247 , 0.44313 , 0.460693 , 0.384624 , 0.305062 , 0.420908 
 912 , 0.467325 , 0.469114 , 0.457978 , 0.437969 , 0.480971 , 0.376146 , 0.350277 , 0.364024 , 0.347694 , 0.223964 , 0.647383 , 0.617106 , 0.577846 , 0.479721 , 0.576331 , 0.444569 , 0.461939 , 0.386168 , 0.30471 , 0.421895 
 913 , 0.468686 , 0.470187 , 0.459843 , 0.439263 , 0.481714 , 0.376705 , 0.350957 , 0.36435 , 0.349365 , 0.224285 , 0.648254 , 0.617985 , 0.578945 , 0.480541 , 0.576862 , 0.445622 , 0.462854 , 0.387168 , 0.305294 , 0.423187 
 914 , 0.46904 , 0.471355 , 0.460935 , 0.439679 , 0.482002 , 0.376353 , 0.35147 , 0.365101 , 0.350547 , 0.225371 , 0.649148 , 0.62005 , 0.580612 , 0.481124 , 0.578107 , 0.44573 , 0.463097 , 0.386918 , 0.307338 , 0.424483 
 915 , 0.469138 , 0.472473 , 0.461742 , 0.440144 , 0.482053 , 0.375912 , 0.352175 , 0.36587 , 0.351441 , 0.226702 , 0.650187 , 0.621556 , 0.581759 , 0.481591 , 0.579348 , 0.445383 , 0.463201 , 0.386172 , 0.309206 , 0.424963 
 916 , 0.469228 , 0.473605 , 0.46248 , 0.440602 , 0.482079 , 0.375604 , 0.352927 , 0.366604 , 0.3523 , 0.227989 , 0.651317 , 0.622973 , 0.582795 , 0.482033 , 0.580471 , 0.445143 , 0.463334 , 0.38553 , 0.310978 , 0.425445 
 917 , 0.469235 , 0.474732 , 0.462246 , 0.440924 , 0.481648 , 0.376777 , 0.353944 , 0.366958 , 0.352634 , 0.228443 , 0.653215 , 0.623111 , 0.582433 , 0.48223 , 0.580049 , 0.446157 , 0.463657 , 0.386205 , 0.311455 , 0.425736 
 918 , 0.468941 , 0.475203 , 0.461506 , 0.440437 , 0.481455 , 0.378003 , 0.354423 , 0.366818 , 0.352484 , 0.228355 , 0.654084 , 0.622767 , 0.582095 , 0.481564 , 0.579874 , 0.446571 , 0.463617 , 0.387077 , 0.312048 , 0.425802 
 919 , 0.468659 , 0.475677 , 0.460768 , 0.439942 , 0.481256 , 0.379251 , 0.354912 , 0.366672 , 0.352345 , 0.228268 , 0.654958 , 0.622427 , 0.58176 , 0.480901 , 0.579703 , 0.446987 , 0.463571 , 0.38797 , 0.312643 , 0.425871 
 920 , 0.468392 , 0.474951 , 0.460522 , 0.439588 , 0.48176 , 0.379939 , 0.354387 , 0.366294 , 0.352142 , 0.228058 , 0.653872 , 0.62226 , 0.581114 , 0.480355 , 0.580199 , 0.446249 , 0.46297 , 0.388077 , 0.312502 , 0.424623 
 921 , 0.469006 , 0.474222 , 0.460899 , 0.439962 , 0.482757 , 0.380265 , 0.35387 , 0.366728 , 0.352206 , 0.22832 , 0.652942 , 0.622773 , 0.581298 , 0.480563 , 0.581158 , 0.44607 , 0.462777 , 0.388 , 0.312442 , 0.423701 
 922 , 0.469931 , 0.473593 , 0.46147 , 0.44059 , 0.483898 , 0.380538 , 0.353443 , 0.367484 , 0.35238 , 0.228765 , 0.652238 , 0.623531 , 0.581797 , 0.481037 , 0.582263 , 0.446199 , 0.462784 , 0.387918 , 0.312473 , 0.422989 
 923 , 0.470617 , 0.473052 , 0.461485 , 0.440898 , 0.484799 , 0.380001 , 0.35284 , 0.368339 , 0.351864 , 0.228497 , 0.651177 , 0.623315 , 0.581867 , 0.481019 , 0.582265 , 0.446052 , 0.462422 , 0.387116 , 0.311904 , 0.422064 
 924 , 0.470495 , 0.472566 , 0.460956 , 0.440909 , 0.485444 , 0.378707 , 0.352235 , 0.369322 , 0.350862 , 0.227551 , 0.650445 , 0.622609 , 0.581606 , 0.48078 , 0.581296 , 0.445882 , 0.462107 , 0.386224 , 0.310864 , 0.421529 
 925 , 0.469644 , 0.47195 , 0.460528 , 0.44105 , 0.486145 , 0.377595 , 0.351881 , 0.370386 , 0.350217 , 0.226761 , 0.650668 , 0.622745 , 0.58161 , 0.481008 , 0.580734 , 0.446119 , 0.462425 , 0.386303 , 0.310093 , 0.421835 
 926 , 0.46879 , 0.471284 , 0.460179 , 0.441209 , 0.4867 , 0.376285 , 0.351512 , 0.371101 , 0.349558 , 0.225759 , 0.650953 , 0.622537 , 0.581444 , 0.481143 , 0.579824 , 0.446089 , 0.462712 , 0.386467 , 0.309025 , 0.421963 
 927 , 0.468434 , 0.470713 , 0.460502 , 0.441365 , 0.486024 , 0.374608 , 0.351255 , 0.369418 , 0.349207 , 0.224006 , 0.651185 , 0.620462 , 0.580351 , 0.480683 , 0.577329 , 0.444608 , 0.462651 , 0.386898 , 0.306797 , 0.420944 
 928 , 0.468983 , 0.470362 , 0.460942 , 0.441433 , 0.484659 , 0.373051 , 0.350693 , 0.366967 , 0.349019 , 0.22132 , 0.649683 , 0.617895 , 0.578786 , 0.480329 , 0.573888 , 0.442893 , 0.461946 , 0.386151 , 0.303857 , 0.418588 
 929 , 0.469643 , 0.469899 , 0.461464 , 0.441495 , 0.482993 , 0.371101 , 0.349972 , 0.363928 , 0.348761 , 0.217987 , 0.647805 , 0.614639 , 0.576805 , 0.479843 , 0.569581 , 0.440705 , 0.461023 , 0.38518 , 0.300172 , 0.415626 
 930 , 0.46792 , 0.468562 , 0.460424 , 0.43939 , 0.480744 , 0.369516 , 0.348758 , 0.360624 , 0.347984 , 0.216038 , 0.645416 , 0.614309 , 0.576469 , 0.47944 , 0.567699 , 0.43774 , 0.45856 , 0.382442 , 0.298329 , 0.415382 
 931 , 0.465268 , 0.467726 , 0.45884 , 0.437128 , 0.479636 , 0.367469 , 0.346549 , 0.356927 , 0.346087 , 0.213823 , 0.644842 , 0.612918 , 0.576921 , 0.478844 , 0.566698 , 0.433755 , 0.454489 , 0.378957 , 0.296143 , 0.415931 
 932 , 0.46189 , 0.466817 , 0.456796 , 0.434379 , 0.478554 , 0.364784 , 0.343612 , 0.352283 , 0.343434 , 0.21097 , 0.64447 , 0.610672 , 0.577459 , 0.477926 , 0.565461 , 0.428489 , 0.449044 , 0.37446 , 0.293202 , 0.416564 
 933 , 0.45988 , 0.467186 , 0.455003 , 0.433835 , 0.4782 , 0.363332 , 0.341293 , 0.349316 , 0.340607 , 0.208721 , 0.647095 , 0.609605 , 0.577924 , 0.477554 , 0.565414 , 0.428415 , 0.445628 , 0.37155 , 0.291846 , 0.416827 
 934 , 0.458538 , 0.466589 , 0.452298 , 0.434076 , 0.47685 , 0.36277 , 0.339588 , 0.347079 , 0.337088 , 0.206957 , 0.648814 , 0.608011 , 0.575258 , 0.47529 , 0.564237 , 0.431306 , 0.443567 , 0.369401 , 0.291354 , 0.413944 
 935 , 0.456142 , 0.463507 , 0.447811 , 0.432688 , 0.473318 , 0.361511 , 0.337373 , 0.343249 , 0.332191 , 0.204587 , 0.6463 , 0.60396 , 0.568623 , 0.469685 , 0.55997 , 0.431773 , 0.439933 , 0.365556 , 0.289649 , 0.407373 
 936 , 0.454333 , 0.46025 , 0.444494 , 0.431772 , 0.470259 , 0.361124 , 0.33494 , 0.339859 , 0.327835 , 0.202315 , 0.643596 , 0.601088 , 0.56278 , 0.465489 , 0.556753 , 0.431931 , 0.43736 , 0.36278 , 0.28822 , 0.400908 
 937 , 0.454985 , 0.45796 , 0.446176 , 0.432337 , 0.469735 , 0.363223 , 0.332552 , 0.339029 , 0.326237 , 0.201059 , 0.640575 , 0.602572 , 0.561566 , 0.466789 , 0.55766 , 0.430821 , 0.438719 , 0.363981 , 0.287851 , 0.397003 
 938 , 0.456521 , 0.458058 , 0.450075 , 0.432024 , 0.469893 , 0.363808 , 0.329119 , 0.338486 , 0.323086 , 0.199133 , 0.634318 , 0.602569 , 0.561097 , 0.466906 , 0.557111 , 0.427701 , 0.438086 , 0.362905 , 0.285573 , 0.392926 
 939 , 0.458136 , 0.458165 , 0.454193 , 0.43169 , 0.470061 , 0.36442 , 0.325511 , 0.337907 , 0.319789 , 0.197107 , 0.627796 , 0.602552 , 0.560594 , 0.467022 , 0.556536 , 0.424429 , 0.437412 , 0.361776 , 0.283177 , 0.388626 
 940 , 0.458765 , 0.459867 , 0.455982 , 0.431055 , 0.47177 , 0.361309 , 0.325324 , 0.340637 , 0.31837 , 0.193726 , 0.625911 , 0.60145 , 0.563318 , 0.46721 , 0.557001 , 0.422904 , 0.43856 , 0.36452 , 0.280134 , 0.389922 
 941 , 0.458269 , 0.459046 , 0.454055 , 0.431146 , 0.471812 , 0.357959 , 0.324813 , 0.343148 , 0.318998 , 0.190571 , 0.628593 , 0.601498 , 0.562386 , 0.466395 , 0.554914 , 0.421884 , 0.439347 , 0.36563 , 0.276846 , 0.391579 
