DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00006.spu,DHT_00007.spu,DHT_00008.spu,DHT_00009.spu,DHT_00010.spu,DHT_00011.spu,DHT_00012.spu,DHT_00013.spu,DHT_00014.spu,DHT_00015.spu,DHT_00016.spu,DHT_00017.spu,DHT_00018.spu,DHT_00019.spu,DHT_00020.spu,DHT_00021.spu,DHT_00022.spu,DHT_00023.spu,DHT_00024.spu,DHT_00025.spu,DHT_00026.spu,DHT_00027.spu,DHT_00028.spu,DHT_00029.spu,DHT_00030.spu,DHT_00031.spu,DHT_00032.spu,DHT_00033.spu,DHT_00034.spu,DHT_00035.spu,DHT_00036.spu,DHT_00037.spu,DHT_00038.spu,DHT_00039.spu,DHT_00040.spu,DHT_00041.spu,DHT_00042.spu,DHT_00043.spu,DHT_00044.spu,DHT_00045.spu,DHT_00046.spu,DHT_00047.spu,DHT_00048.spu,DHT_00049.spu,DHT_00050.spu,DHT_00051.spu,DHT_00052.spu,DHT_00053.spu,DHT_00054.spu,DHT_00055.spu,DHT_00056.spu,DHT_00057.spu,DHT_00058.spu,DHT_00059.spu,DHT_00060.spu,DHT_00061.spu,DHT_00062.spu,DHT_00063.spu,DHT_00064.spu,DHT_00065.spu,DHT_00066.spu,DHT_00067.spu,DHT_00068.spu,DHT_00069.spu,DHT_00070.spu,DHT_00071.spu,DHT_00072.spu,DHT_00073.spu,DHT_00074.spu,DHT_00075.spu,DHT_00076.spu,DHT_00077.spu,DHT_00078.spu,DHT_00079.spu,DHT_00080.spu,DHT_00081.spu,DHT_00082.spu,DHT_00083.spu,DHT_00084.spu,DHT_00085.spu,DHT_00086.spu,DHT_00087.spu,DHT_00088.spu,DHT_00089.spu,DHT_00090.spu,DHT_00091.spu,DHT_00092.spu,DHT_00093.spu,DHT_00094.spu,DHT_00095.spu,DHT_00096.spu,DHT_00097.spu,DHT_00098.spu,DHT_00099.spu,DHT_00100.spu,DHT_00101.spu,DHT_00102.spu,DHT_00103.spu,DHT_00104.spu,DHT_00105.spu,DHT_00106.spu,DHT_00107.spu,DHT_00108.spu,DHT_00109.spu,DHT_00110.spu,DHT_00111.spu,DHT_00112.spu,DHT_00113.spu,DHT_00114.spu,DHT_00115.spu,DHT_00116.spu,DHT_00117.spu,DHT_00118.spu,DHT_00119.spu,DHT_00120.spu,DHT_00121.spu,DHT_00122.spu,DHT_00123.spu,DHT_00124.spu,DHT_00125.spu,DHT_00126.spu,DHT_00127.spu,DHT_00128.spu,DHT_00129.spu,DHT_00130.spu,DHT_00131.spu,DHT_00132.spu,DHT_00133.spu,DHT_00134.spu,DHT_00135.spu,DHT_00136.spu,DHT_00137.spu,DHT_00138.spu,DHT_00139.spu,DHT_00140.spu,DHT_00141.spu,DHT_00142.spu,DHT_00143.spu,DHT_00144.spu,DHT_00145.spu,DHT_00146.spu,DHT_00147.spu,DHT_00148.spu,DHT_00149.spu,DHT_00150.spu,DHT_00151.spu,DHT_00152.spu,DHT_00153.spu,DHT_00154.spu,DHT_00155.spu,DHT_00156.spu,DHT_00157.spu,DHT_00158.spu,DHT_00159.spu,DHT_00160.spu,DHT_00161.spu,DHT_00162.spu,DHT_00163.spu,DHT_00164.spu,DHT_00165.spu,DHT_00166.spu,DHT_00167.spu,DHT_00168.spu,DHT_00169.spu,DHT_00170.spu
 558 , 0.082218 , 0.084486 , 0.081874 , 0.093508 , 0.090072 , 0.086796 , 0.096087 , 0.074625 , 0.084965 , 0.116591 , 0.104167 , 0.093508 , 0.095171 , 0.086099 , 0.085578 , 0.082832 , 0.073844 , 0.081177 , 0.088014 , 0.094667 , 0.06074 , 0.077414 , 0.072281 , 0.075507 , 0.108527 , 0.065057 , 0.067947 , 0.065158 , 0.104411 , 0.086813 , 0.128494 , 0.114499 , 0.105268 , 0.11035 , 0.083739 , 0.079295 , 0.086343 , 0.101706 , 0.062563 , 0.086628 , 0.080244 , 0.100413 , 0.08846 , 0.086654 , 0.08011 , 0.094995 , 0.085713 , 0.093407 , 0.10431 , 0.108477 , 0.081807 , 0.111786 , 0.099363 , 0.110173 , 0.119606 , 0.100295 , 0.112256 , 0.083714 , 0.097464 , 0.08368 , 0.086754 , 0.06935 , 0.070988 , 0.086964 , 0.101244 , 0.079379 , 0.082067 , 0.08641 , 0.084268 , 0.088124 , 0.08389 , 0.086116 , 0.111181 , 0.098439 , 0.086024 , 0.077884 , 0.10363 , 0.080807 , 0.087149 , 0.098052 , 0.067955 , 0.075188 , 0.069837 , 0.071315 , 0.07423 , 0.058228 , 0.05764 , 0.059681 , 0.079908 , 0.082806 , 0.073592 , 0.083579 , 0.077069 , 0.0925 , 0.076548 , 0.10599 , 0.091408 , 0.100144 , 0.102143 , 0.083243 , 0.067535 , 0.059757 , 0.0894 , 0.065587 , 0.063554 , 0.045578 , 0.073331 , 0.063789 , 0.05948 , 0.076145 , 0.059572 , 0.047325 , 0.056456 , 0.066611 , 0.069778 , 0.097842 , 0.136641 , 0.090131 , 0.087846 , 0.104621 , 0.094121 , 0.094986 , 0.097179 , 0.087527 , 0.101295 , 0.094659 , 0.095364 , 0.078892 , 0.092609 , 0.098523 , 0.12321 , 0.098153 , 0.085881 , 0.087309 , 0.094743 , 0.111744 , 0.11665 , 0.111778 , 0.087552 , 0.107553 , 0.053827 , 0.068863 , 0.072785 , 0.076019 , 0.07239 , 0.090618 , 0.047728 , 0.051038 , 0.049215 , 0.063713 , 0.075582 , 0.051374 , 0.062596 , 0.096532 , 0.078556 , 0.117792 , 0.107418 , 0.107158 , 0.096943 , 0.103143 , 0.108628 , 0.106965 , 0.120127 , 0.100665 , 0.100245 
 559 , 0.082078 , 0.084318 , 0.081758 , 0.093599 , 0.089902 , 0.087055 , 0.096378 , 0.074743 , 0.085161 , 0.116936 , 0.104446 , 0.093793 , 0.095283 , 0.086196 , 0.085767 , 0.082937 , 0.073867 , 0.081295 , 0.088007 , 0.094702 , 0.060594 , 0.077295 , 0.07225 , 0.075442 , 0.1088 , 0.065167 , 0.068107 , 0.065294 , 0.10475 , 0.087072 , 0.128802 , 0.114216 , 0.105566 , 0.110426 , 0.083914 , 0.079451 , 0.086533 , 0.101895 , 0.0627 , 0.086719 , 0.080444 , 0.10069 , 0.088672 , 0.086879 , 0.080318 , 0.095107 , 0.085961 , 0.093692 , 0.104581 , 0.108699 , 0.081893 , 0.112102 , 0.099612 , 0.110476 , 0.119934 , 0.100446 , 0.11259 , 0.083754 , 0.097473 , 0.08367 , 0.086887 , 0.069454 , 0.071105 , 0.087182 , 0.101541 , 0.079476 , 0.082238 , 0.086634 , 0.084478 , 0.088411 , 0.084192 , 0.086264 , 0.111546 , 0.098728 , 0.08623 , 0.078154 , 0.104076 , 0.081135 , 0.087502 , 0.098425 , 0.068031 , 0.0754 , 0.07006 , 0.071374 , 0.074355 , 0.058295 , 0.057664 , 0.059803 , 0.080217 , 0.08324 , 0.07396 , 0.084057 , 0.077438 , 0.093001 , 0.076924 , 0.106585 , 0.091847 , 0.100673 , 0.102728 , 0.083215 , 0.067845 , 0.060055 , 0.08991 , 0.065967 , 0.063862 , 0.045755 , 0.073269 , 0.064056 , 0.059803 , 0.076461 , 0.059904 , 0.047423 , 0.056687 , 0.066928 , 0.069926 , 0.098467 , 0.137603 , 0.090694 , 0.088125 , 0.10523 , 0.094677 , 0.095435 , 0.09781 , 0.088007 , 0.101911 , 0.095191 , 0.095924 , 0.079316 , 0.093229 , 0.099174 , 0.124052 , 0.09861 , 0.086331 , 0.087746 , 0.095283 , 0.112464 , 0.117391 , 0.112447 , 0.088024 , 0.108219 , 0.054059 , 0.069235 , 0.073227 , 0.07652 , 0.07257 , 0.091165 , 0.04776 , 0.051137 , 0.049217 , 0.064115 , 0.076099 , 0.051533 , 0.062936 , 0.097069 , 0.078979 , 0.118561 , 0.10816 , 0.107807 , 0.097566 , 0.103798 , 0.109381 , 0.107697 , 0.12097 , 0.101372 , 0.100909 
 560 , 0.081929 , 0.084158 , 0.081642 , 0.093699 , 0.089731 , 0.087316 , 0.096663 , 0.07487 , 0.085357 , 0.117291 , 0.104735 , 0.094079 , 0.095397 , 0.086303 , 0.085956 , 0.083043 , 0.073891 , 0.081422 , 0.088 , 0.094738 , 0.060448 , 0.077184 , 0.07221 , 0.075385 , 0.109067 , 0.065278 , 0.068267 , 0.065422 , 0.105098 , 0.087324 , 0.129121 , 0.113922 , 0.105867 , 0.110511 , 0.084082 , 0.079607 , 0.086716 , 0.102092 , 0.062829 , 0.086818 , 0.080645 , 0.100969 , 0.088895 , 0.087105 , 0.080519 , 0.095211 , 0.08621 , 0.093978 , 0.104853 , 0.108932 , 0.081988 , 0.112419 , 0.099863 , 0.110781 , 0.120272 , 0.100598 , 0.112926 , 0.083803 , 0.097474 , 0.083668 , 0.08702 , 0.069559 , 0.071222 , 0.0874 , 0.101831 , 0.079582 , 0.08241 , 0.08686 , 0.08469 , 0.088709 , 0.084504 , 0.086404 , 0.111912 , 0.099019 , 0.086438 , 0.078433 , 0.104524 , 0.081473 , 0.087865 , 0.098791 , 0.068098 , 0.075613 , 0.070277 , 0.071442 , 0.074473 , 0.058363 , 0.057687 , 0.059933 , 0.080536 , 0.083677 , 0.074338 , 0.084538 , 0.077817 , 0.093514 , 0.077302 , 0.107175 , 0.092289 , 0.101214 , 0.103325 , 0.083187 , 0.068157 , 0.060355 , 0.090415 , 0.066342 , 0.064172 , 0.045934 , 0.073215 , 0.064332 , 0.060127 , 0.076778 , 0.060237 , 0.047512 , 0.056919 , 0.067245 , 0.070066 , 0.099095 , 0.138577 , 0.091251 , 0.088405 , 0.105841 , 0.095236 , 0.095886 , 0.098445 , 0.08849 , 0.102523 , 0.095734 , 0.096494 , 0.079742 , 0.093851 , 0.099846 , 0.124899 , 0.099078 , 0.086792 , 0.088194 , 0.095819 , 0.113187 , 0.118144 , 0.113128 , 0.088498 , 0.108889 , 0.054284 , 0.06961 , 0.073671 , 0.077032 , 0.072751 , 0.091715 , 0.047791 , 0.051245 , 0.049218 , 0.064518 , 0.076626 , 0.051684 , 0.063277 , 0.097609 , 0.079404 , 0.119334 , 0.108906 , 0.108467 , 0.0982 , 0.104448 , 0.110148 , 0.108442 , 0.121825 , 0.102084 , 0.101594 
 561 , 0.081585 , 0.083716 , 0.08134 , 0.093644 , 0.089331 , 0.087488 , 0.096925 , 0.074871 , 0.085458 , 0.117583 , 0.10489 , 0.094261 , 0.095394 , 0.086236 , 0.086016 , 0.082964 , 0.073772 , 0.081424 , 0.087784 , 0.094608 , 0.060106 , 0.076816 , 0.072013 , 0.075167 , 0.109254 , 0.065341 , 0.068394 , 0.065535 , 0.105415 , 0.087513 , 0.129295 , 0.113313 , 0.106091 , 0.110378 , 0.084181 , 0.07975 , 0.086836 , 0.102277 , 0.062922 , 0.086811 , 0.080773 , 0.101195 , 0.089044 , 0.087242 , 0.080621 , 0.0952 , 0.086414 , 0.094176 , 0.105059 , 0.109068 , 0.081974 , 0.112679 , 0.100037 , 0.11108 , 0.120534 , 0.100671 , 0.113144 , 0.083733 , 0.097314 , 0.083496 , 0.087014 , 0.06956 , 0.071218 , 0.087538 , 0.102041 , 0.079539 , 0.082465 , 0.087006 , 0.084799 , 0.088934 , 0.084765 , 0.086405 , 0.112171 , 0.099233 , 0.08654 , 0.078659 , 0.104933 , 0.081729 , 0.088156 , 0.099064 , 0.067971 , 0.0757 , 0.070389 , 0.071294 , 0.074431 , 0.058339 , 0.057595 , 0.059954 , 0.080782 , 0.08408 , 0.074676 , 0.084959 , 0.07811 , 0.093982 , 0.077645 , 0.107689 , 0.092663 , 0.101702 , 0.103876 , 0.082904 , 0.068419 , 0.060614 , 0.09087 , 0.066677 , 0.064453 , 0.046086 , 0.072926 , 0.064563 , 0.060453 , 0.076968 , 0.060555 , 0.047541 , 0.057088 , 0.067514 , 0.07 , 0.09969 , 0.13951 , 0.091775 , 0.088494 , 0.106379 , 0.095648 , 0.096214 , 0.099039 , 0.088883 , 0.103089 , 0.096121 , 0.097001 , 0.080046 , 0.094388 , 0.100426 , 0.125701 , 0.099411 , 0.087141 , 0.088477 , 0.096274 , 0.113896 , 0.118818 , 0.113719 , 0.088841 , 0.109516 , 0.054449 , 0.069941 , 0.074076 , 0.077518 , 0.072808 , 0.09224 , 0.047701 , 0.051211 , 0.04908 , 0.064876 , 0.077129 , 0.051735 , 0.06359 , 0.098066 , 0.079699 , 0.119976 , 0.109609 , 0.109068 , 0.098819 , 0.105043 , 0.110894 , 0.109144 , 0.122665 , 0.102751 , 0.102227 
 562 , 0.081183 , 0.083206 , 0.080989 , 0.093542 , 0.088878 , 0.087625 , 0.097156 , 0.074835 , 0.085526 , 0.117835 , 0.105011 , 0.094405 , 0.095353 , 0.086135 , 0.086034 , 0.082825 , 0.073608 , 0.081386 , 0.087515 , 0.09443 , 0.059717 , 0.076392 , 0.071771 , 0.074903 , 0.109396 , 0.065389 , 0.068503 , 0.065634 , 0.105697 , 0.087684 , 0.129414 , 0.112621 , 0.106289 , 0.110191 , 0.084248 , 0.07988 , 0.086939 , 0.102446 , 0.06301 , 0.086787 , 0.08087 , 0.101397 , 0.089174 , 0.087354 , 0.080701 , 0.09515 , 0.086601 , 0.094346 , 0.105248 , 0.109184 , 0.081928 , 0.1129 , 0.100186 , 0.111368 , 0.120764 , 0.100719 , 0.11334 , 0.083638 , 0.097122 , 0.083291 , 0.08699 , 0.069536 , 0.071178 , 0.08765 , 0.102235 , 0.079474 , 0.082504 , 0.087142 , 0.084891 , 0.089148 , 0.085018 , 0.086372 , 0.112401 , 0.099433 , 0.086626 , 0.078873 , 0.105316 , 0.081971 , 0.088421 , 0.099314 , 0.067801 , 0.075749 , 0.070484 , 0.071111 , 0.074361 , 0.058304 , 0.057491 , 0.059971 , 0.081014 , 0.084476 , 0.074996 , 0.085382 , 0.07839 , 0.094439 , 0.077984 , 0.108185 , 0.093017 , 0.102184 , 0.104418 , 0.082588 , 0.068664 , 0.060868 , 0.091307 , 0.066997 , 0.06472 , 0.046225 , 0.0726 , 0.064788 , 0.060767 , 0.077137 , 0.06086 , 0.047545 , 0.057237 , 0.067776 , 0.0699 , 0.100288 , 0.140444 , 0.09228 , 0.088547 , 0.106916 , 0.09603 , 0.09653 , 0.099628 , 0.089267 , 0.103648 , 0.09647 , 0.097511 , 0.08032 , 0.094921 , 0.100999 , 0.126494 , 0.099729 , 0.087481 , 0.088725 , 0.09669 , 0.114601 , 0.11946 , 0.114271 , 0.089148 , 0.110115 , 0.054588 , 0.070264 , 0.074479 , 0.078001 , 0.072846 , 0.092763 , 0.047596 , 0.051151 , 0.048908 , 0.065219 , 0.077637 , 0.051761 , 0.063899 , 0.09851 , 0.079981 , 0.120586 , 0.110293 , 0.10965 , 0.099433 , 0.10562 , 0.111639 , 0.109827 , 0.123489 , 0.103403 , 0.102836 
 563 , 0.080781 , 0.082704 , 0.080637 , 0.093448 , 0.088423 , 0.087771 , 0.097379 , 0.074799 , 0.085585 , 0.118095 , 0.105123 , 0.094549 , 0.095312 , 0.086025 , 0.086059 , 0.082696 , 0.073443 , 0.08134 , 0.087246 , 0.094244 , 0.059336 , 0.075977 , 0.071528 , 0.074638 , 0.109538 , 0.065436 , 0.068622 , 0.065724 , 0.105979 , 0.087847 , 0.129534 , 0.111936 , 0.106488 , 0.110004 , 0.084314 , 0.080018 , 0.087042 , 0.102615 , 0.063089 , 0.086763 , 0.080967 , 0.101599 , 0.089296 , 0.087466 , 0.080781 , 0.0951 , 0.086788 , 0.094524 , 0.105437 , 0.109301 , 0.081874 , 0.11313 , 0.100345 , 0.111656 , 0.121002 , 0.100768 , 0.113537 , 0.083551 , 0.09693 , 0.083094 , 0.086966 , 0.06952 , 0.071147 , 0.087762 , 0.102437 , 0.079408 , 0.082543 , 0.087271 , 0.084975 , 0.089364 , 0.085271 , 0.086339 , 0.11263 , 0.099633 , 0.086712 , 0.079095 , 0.105708 , 0.082221 , 0.088694 , 0.099565 , 0.067639 , 0.075807 , 0.070579 , 0.070927 , 0.07429 , 0.05826 , 0.057387 , 0.05998 , 0.081247 , 0.084873 , 0.075316 , 0.085797 , 0.078671 , 0.094905 , 0.078315 , 0.108682 , 0.093371 , 0.102666 , 0.104962 , 0.082263 , 0.06891 , 0.061124 , 0.091736 , 0.067326 , 0.064987 , 0.046364 , 0.072274 , 0.065013 , 0.06109 , 0.077315 , 0.061166 , 0.047558 , 0.057387 , 0.068037 , 0.069791 , 0.100895 , 0.141387 , 0.092787 , 0.088601 , 0.107453 , 0.096413 , 0.096845 , 0.100218 , 0.089652 , 0.104208 , 0.096828 , 0.098015 , 0.080603 , 0.095456 , 0.101582 , 0.127297 , 0.10004 , 0.087813 , 0.088974 , 0.097116 , 0.115308 , 0.120112 , 0.114842 , 0.089465 , 0.110716 , 0.054735 , 0.070588 , 0.074875 , 0.078485 , 0.072884 , 0.093278 , 0.047482 , 0.051092 , 0.048736 , 0.065563 , 0.078137 , 0.051795 , 0.064208 , 0.098947 , 0.080264 , 0.121205 , 0.110987 , 0.110233 , 0.100057 , 0.106199 , 0.112385 , 0.110521 , 0.124331 , 0.104064 , 0.103463 
 564 , 0.08029 , 0.082088 , 0.080197 , 0.093298 , 0.087846 , 0.087905 , 0.097589 , 0.074735 , 0.085599 , 0.11834 , 0.105205 , 0.094638 , 0.095198 , 0.085844 , 0.086023 , 0.082495 , 0.073218 , 0.081248 , 0.086888 , 0.093985 , 0.058895 , 0.075482 , 0.071216 , 0.074294 , 0.10964 , 0.065458 , 0.068723 , 0.065814 , 0.106256 , 0.08799 , 0.129619 , 0.111107 , 0.106672 , 0.109733 , 0.084377 , 0.080137 , 0.087133 , 0.102771 , 0.063169 , 0.086701 , 0.081028 , 0.101779 , 0.089406 , 0.087549 , 0.080816 , 0.094995 , 0.086947 , 0.094672 , 0.105612 , 0.109368 , 0.081782 , 0.113346 , 0.100447 , 0.111904 , 0.121207 , 0.100786 , 0.113668 , 0.083385 , 0.096657 , 0.082809 , 0.086871 , 0.069444 , 0.071064 , 0.087846 , 0.102584 , 0.079272 , 0.082537 , 0.087362 , 0.085005 , 0.089567 , 0.085514 , 0.086243 , 0.112845 , 0.099803 , 0.086735 , 0.079306 , 0.106095 , 0.082444 , 0.088957 , 0.09976 , 0.0674 , 0.075804 , 0.070623 , 0.070665 , 0.074133 , 0.058174 , 0.057232 , 0.059929 , 0.08146 , 0.085268 , 0.075626 , 0.086209 , 0.078916 , 0.095351 , 0.078628 , 0.109156 , 0.09368 , 0.103118 , 0.105493 , 0.081825 , 0.06913 , 0.061362 , 0.092179 , 0.067663 , 0.065246 , 0.046488 , 0.071844 , 0.065212 , 0.061413 , 0.077432 , 0.061489 , 0.04754 , 0.057521 , 0.068282 , 0.06963 , 0.101482 , 0.142322 , 0.093273 , 0.088575 , 0.107961 , 0.096801 , 0.097081 , 0.100761 , 0.09 , 0.104738 , 0.09714 , 0.098505 , 0.080833 , 0.095978 , 0.102101 , 0.128076 , 0.10032 , 0.088109 , 0.089169 , 0.097496 , 0.116008 , 0.120757 , 0.115364 , 0.08972 , 0.11131 , 0.054858 , 0.070894 , 0.075261 , 0.078976 , 0.07287 , 0.093773 , 0.047302 , 0.050991 , 0.048489 , 0.065916 , 0.078636 , 0.051763 , 0.064517 , 0.099353 , 0.080493 , 0.121783 , 0.111658 , 0.11081 , 0.100659 , 0.10674 , 0.113134 , 0.111209 , 0.125133 , 0.104721 , 0.104094 
 565 , 0.079723 , 0.081376 , 0.079681 , 0.093113 , 0.087164 , 0.088046 , 0.097775 , 0.074647 , 0.085571 , 0.118564 , 0.105241 , 0.094673 , 0.095037 , 0.085596 , 0.085952 , 0.08224 , 0.072926 , 0.081096 , 0.086461 , 0.093647 , 0.0584 , 0.074926 , 0.070842 , 0.073867 , 0.109707 , 0.065451 , 0.068833 , 0.065892 , 0.106538 , 0.088122 , 0.129666 , 0.110156 , 0.106851 , 0.109402 , 0.084427 , 0.080232 , 0.087206 , 0.102919 , 0.063231 , 0.086605 , 0.081071 , 0.101953 , 0.089495 , 0.087613 , 0.080816 , 0.094859 , 0.087105 , 0.094817 , 0.105809 , 0.109411 , 0.081664 , 0.113572 , 0.100521 , 0.112148 , 0.121394 , 0.100783 , 0.113767 , 0.083181 , 0.096342 , 0.082469 , 0.086723 , 0.069341 , 0.070952 , 0.08791 , 0.102724 , 0.079096 , 0.082503 , 0.087435 , 0.085012 , 0.089783 , 0.085757 , 0.086113 , 0.113072 , 0.099978 , 0.08674 , 0.079545 , 0.106504 , 0.082681 , 0.089215 , 0.099919 , 0.067121 , 0.075765 , 0.070647 , 0.07035 , 0.073918 , 0.058053 , 0.057044 , 0.05985 , 0.081681 , 0.085689 , 0.075935 , 0.086639 , 0.079138 , 0.095792 , 0.078927 , 0.109631 , 0.093969 , 0.103571 , 0.106029 , 0.081308 , 0.069341 , 0.061612 , 0.09263 , 0.068011 , 0.065502 , 0.046586 , 0.07135 , 0.065409 , 0.061748 , 0.07752 , 0.061816 , 0.047502 , 0.057646 , 0.068494 , 0.069426 , 0.102054 , 0.143259 , 0.093749 , 0.088478 , 0.108419 , 0.097173 , 0.097249 , 0.101249 , 0.090317 , 0.105233 , 0.097427 , 0.09897 , 0.081037 , 0.09647 , 0.102546 , 0.128827 , 0.100537 , 0.088342 , 0.089317 , 0.097842 , 0.116682 , 0.121394 , 0.115852 , 0.089918 , 0.111894 , 0.054951 , 0.07118 , 0.075638 , 0.079452 , 0.072799 , 0.094224 , 0.047053 , 0.050841 , 0.04818 , 0.066257 , 0.079113 , 0.05168 , 0.064816 , 0.099715 , 0.080672 , 0.122335 , 0.112301 , 0.111377 , 0.101249 , 0.107224 , 0.113868 , 0.111894 , 0.125903 , 0.105351 , 0.104716 
 566 , 0.079157 , 0.080664 , 0.079165 , 0.09292 , 0.086491 , 0.088185 , 0.097959 , 0.074558 , 0.085543 , 0.118794 , 0.105277 , 0.094715 , 0.094868 , 0.085339 , 0.085873 , 0.081977 , 0.072635 , 0.080952 , 0.086034 , 0.093309 , 0.057907 , 0.074363 , 0.070467 , 0.073448 , 0.109774 , 0.065453 , 0.068942 , 0.06597 , 0.10681 , 0.088261 , 0.129712 , 0.109207 , 0.10703 , 0.109071 , 0.084476 , 0.080326 , 0.087287 , 0.103066 , 0.063293 , 0.086517 , 0.081113 , 0.102135 , 0.089591 , 0.087677 , 0.080825 , 0.094724 , 0.087254 , 0.094961 , 0.105997 , 0.109452 , 0.081545 , 0.113797 , 0.100602 , 0.112391 , 0.121589 , 0.10078 , 0.113865 , 0.082976 , 0.09602 , 0.08213 , 0.086576 , 0.069247 , 0.07084 , 0.087974 , 0.102863 , 0.078911 , 0.082468 , 0.087508 , 0.085009 , 0.089998 , 0.086009 , 0.085983 , 0.113298 , 0.100153 , 0.086745 , 0.079792 , 0.106912 , 0.082917 , 0.089481 , 0.100085 , 0.066833 , 0.075727 , 0.07067 , 0.070035 , 0.073694 , 0.05794 , 0.056856 , 0.05977 , 0.081892 , 0.086102 , 0.076252 , 0.087059 , 0.07936 , 0.09624 , 0.079224 , 0.110105 , 0.094258 , 0.104032 , 0.106564 , 0.080783 , 0.069544 , 0.061853 , 0.093089 , 0.068366 , 0.065758 , 0.046693 , 0.070857 , 0.065605 , 0.06209 , 0.077607 , 0.06215 , 0.047455 , 0.057771 , 0.068714 , 0.069213 , 0.102626 , 0.144195 , 0.094224 , 0.08838 , 0.108876 , 0.097553 , 0.097417 , 0.101754 , 0.090625 , 0.105726 , 0.097714 , 0.099433 , 0.08124 , 0.09696 , 0.103007 , 0.129593 , 0.100763 , 0.088592 , 0.089464 , 0.098196 , 0.117371 , 0.122047 , 0.116338 , 0.090133 , 0.112485 , 0.055044 , 0.071475 , 0.076014 , 0.079936 , 0.072728 , 0.094681 , 0.046794 , 0.05069 , 0.04787 , 0.066613 , 0.079597 , 0.051597 , 0.065123 , 0.100077 , 0.080851 , 0.122885 , 0.112959 , 0.111951 , 0.101838 , 0.107716 , 0.11461 , 0.112578 , 0.12668 , 0.105997 , 0.105345 
 567 , 0.078548 , 0.079911 , 0.078625 , 0.092709 , 0.085777 , 0.088316 , 0.098135 , 0.074443 , 0.085498 , 0.119008 , 0.105295 , 0.094724 , 0.094673 , 0.085066 , 0.085777 , 0.081697 , 0.072302 , 0.080774 , 0.085574 , 0.092946 , 0.057388 , 0.073775 , 0.070067 , 0.073004 , 0.109824 , 0.065446 , 0.069035 , 0.066038 , 0.107081 , 0.088375 , 0.12974 , 0.108207 , 0.107191 , 0.108707 , 0.084516 , 0.080419 , 0.087351 , 0.103205 , 0.063338 , 0.086403 , 0.081138 , 0.102299 , 0.089662 , 0.087732 , 0.080808 , 0.094563 , 0.087402 , 0.095088 , 0.106176 , 0.109468 , 0.081401 , 0.114005 , 0.100657 , 0.112617 , 0.121758 , 0.100759 , 0.113929 , 0.082747 , 0.095672 , 0.081765 , 0.086412 , 0.069111 , 0.070702 , 0.088011 , 0.102976 , 0.078709 , 0.082417 , 0.087554 , 0.084981 , 0.090195 , 0.086234 , 0.085819 , 0.113497 , 0.10031 , 0.086716 , 0.080013 , 0.107301 , 0.083136 , 0.08973 , 0.100234 , 0.066521 , 0.075662 , 0.070677 , 0.069686 , 0.073444 , 0.057794 , 0.056643 , 0.059673 , 0.082095 , 0.086513 , 0.076542 , 0.08747 , 0.079573 , 0.096679 , 0.079513 , 0.11056 , 0.094529 , 0.104474 , 0.107098 , 0.080216 , 0.069746 , 0.062085 , 0.09353 , 0.068721 , 0.066004 , 0.046782 , 0.070321 , 0.065793 , 0.062415 , 0.077677 , 0.062483 , 0.0474 , 0.057879 , 0.068908 , 0.068967 , 0.103188 , 0.14512 , 0.094698 , 0.088248 , 0.109307 , 0.097898 , 0.097559 , 0.10224 , 0.090923 , 0.10621 , 0.097974 , 0.099878 , 0.081426 , 0.097424 , 0.103442 , 0.130341 , 0.100953 , 0.088815 , 0.089586 , 0.098532 , 0.118051 , 0.122681 , 0.116815 , 0.090314 , 0.113066 , 0.055128 , 0.07176 , 0.076373 , 0.080419 , 0.072632 , 0.095121 , 0.046511 , 0.050515 , 0.047544 , 0.066961 , 0.080072 , 0.05148 , 0.065412 , 0.10042 , 0.081011 , 0.123417 , 0.113599 , 0.112515 , 0.102426 , 0.108182 , 0.115342 , 0.11326 , 0.127446 , 0.106624 , 0.105964 
