JUL2MAT00005.spu,JUL2MAT00004.spu,
Wavelength,JUL2MAT00006.spu,JUL2MAT00007.spu,JUL2MAT00008.spu,JUL2MAT00009.spu,JUL2MAT00010.spu,JUL2MAT00011.spu,JUL2MAT00012.spu,JUL2MAT00013.spu,JUL2MAT00014.spu,JUL2MAT00015.spu,JUL2MAT00016.spu,JUL2MAT00017.spu,JUL2MAT00018.spu,JUL2MAT00019.spu,JUL2MAT00020.spu,JUL2MAT00021.spu,JUL2MAT00022.spu,JUL2MAT00023.spu,JUL2MAT00024.spu,JUL2MAT00025.spu,JUL2MAT00026.spu,JUL2MAT00027.spu,JUL2MAT00028.spu,JUL2MAT00029.spu,JUL2MAT00030.spu,JUL2MAT00031.spu,JUL2MAT00032.spu,JUL2MAT00033.spu,JUL2MAT00034.spu,JUL2MAT00035.spu,JUL2MAT00036.spu,JUL2MAT00037.spu,JUL2MAT00038.spu,JUL2MAT00039.spu,JUL2MAT00040.spu,JUL2MAT00041.spu,JUL2MAT00042.spu,JUL2MAT00043.spu,JUL2MAT00044.spu,JUL2MAT00045.spu,JUL2MAT00046.spu,JUL2MAT00047.spu,JUL2MAT00048.spu,JUL2MAT00049.spu,JUL2MAT00050.spu,JUL2MAT00051.spu,JUL2MAT00052.spu,JUL2MAT00053.spu,JUL2MAT00054.spu,JUL2MAT00055.spu,JUL2MAT00056.spu,JUL2MAT00057.spu,JUL2MAT00058.spu,JUL2MAT00059.spu,JUL2MAT00060.spu,JUL2MAT00061.spu,JUL2MAT00062.spu,JUL2MAT00063.spu,JUL2MAT00064.spu,JUL2MAT00065.spu,JUL2MAT00066.spu,JUL2MAT00067.spu,JUL2MAT00068.spu,JUL2MAT00069.spu,JUL2MAT00070.spu,JUL2MAT00071.spu,JUL2MAT00072.spu,JUL2MAT00073.spu,JUL2MAT00074.spu,JUL2MAT00075.spu,JUL2MAT00076.spu,JUL2MAT00077.spu,JUL2MAT00078.spu,JUL2MAT00079.spu,JUL2MAT00080.spu,JUL2MAT00081.spu,JUL2MAT00082.spu,JUL2MAT00083.spu,JUL2MAT00084.spu,JUL2MAT00085.spu
 787 , 0.392403 , 0.329137 , 0.302099 , 0.300618 , 0.231497 , 0.299524 , 0.298529 , 0.310871 , 0.356431 , 0.36787 , 0.229373 , 0.145579 , 0.256493 , 0.316628 , 0.274748 , 0.233036 , 0.158864 , 0.166802 , 0.174602 , 0.180637 , 0.461067 , 0.401852 , 0.317449 , 0.354799 , 0.29114 , 0.378539 , 0.26085 , 0.258842 , 0.317502 , 0.354481 , 0.37571 , 0.353862 , 0.357142 , 0.389319 , 0.323907 , 0.349805 , 0.196068 , 0.17904 , 0.147991 , 0.388677 , 0.330902 , 0.388954 , 0.233701 , 0.273949 , 0.324491 , 0.310865 , 0.360157 , 0.389654 , 0.432182 , 0.232417 , 0.301798 , 0.24396 , 0.372192 , 0.344939 , 0.309488 , 0.258084 , 0.227082 , 0.237416 , 0.30958 , 0.363634 , 0.208752 , 0.220844 , 0.179011 , 0.183871 , 0.348052 , 0.392883 , 0.215585 , 0.341462 , 0.266167 , 0.494267 , 0.37766 , 0.348301 , 0.393913 , 0.326476 , 0.295966 , 0.281327 , 0.230733 , 0.273348 , 0.340357 , 0.342446 
 788 , 0.392572 , 0.329398 , 0.302268 , 0.300873 , 0.231662 , 0.299976 , 0.299004 , 0.311362 , 0.356823 , 0.368377 , 0.229728 , 0.145948 , 0.256992 , 0.317075 , 0.275046 , 0.233421 , 0.159139 , 0.167087 , 0.174942 , 0.180886 , 0.461529 , 0.402389 , 0.317926 , 0.355174 , 0.291456 , 0.379068 , 0.261136 , 0.25911 , 0.317874 , 0.354855 , 0.376064 , 0.354259 , 0.357431 , 0.389771 , 0.32431 , 0.350016 , 0.19648 , 0.179318 , 0.148263 , 0.388926 , 0.331158 , 0.389331 , 0.233948 , 0.274125 , 0.324773 , 0.311072 , 0.360597 , 0.390054 , 0.432668 , 0.232698 , 0.302095 , 0.244107 , 0.372469 , 0.345206 , 0.309776 , 0.258421 , 0.22728 , 0.237763 , 0.309961 , 0.363961 , 0.209029 , 0.221162 , 0.179266 , 0.184261 , 0.348268 , 0.393111 , 0.215709 , 0.34167 , 0.266461 , 0.494679 , 0.378067 , 0.348616 , 0.394332 , 0.326782 , 0.296202 , 0.281806 , 0.230979 , 0.273674 , 0.340668 , 0.342694 
 789 , 0.392802 , 0.329724 , 0.302474 , 0.301194 , 0.231855 , 0.300435 , 0.299509 , 0.311909 , 0.357218 , 0.368899 , 0.2301 , 0.146346 , 0.257513 , 0.317556 , 0.275322 , 0.233824 , 0.159458 , 0.167399 , 0.175287 , 0.181148 , 0.462118 , 0.40288 , 0.318448 , 0.355619 , 0.291811 , 0.379655 , 0.261445 , 0.259366 , 0.318291 , 0.355266 , 0.376521 , 0.354687 , 0.357831 , 0.390294 , 0.32472 , 0.350273 , 0.196908 , 0.179614 , 0.148564 , 0.389229 , 0.331438 , 0.389727 , 0.234212 , 0.27432 , 0.325079 , 0.311341 , 0.361057 , 0.390503 , 0.433263 , 0.233025 , 0.302462 , 0.24429 , 0.372797 , 0.345547 , 0.310113 , 0.258798 , 0.227494 , 0.238157 , 0.310403 , 0.364318 , 0.20936 , 0.221534 , 0.179527 , 0.184664 , 0.348472 , 0.39341 , 0.215847 , 0.341916 , 0.266808 , 0.495206 , 0.37845 , 0.34893 , 0.3948 , 0.327158 , 0.296416 , 0.282313 , 0.231259 , 0.274036 , 0.34107 , 0.342976 
 790 , 0.393039 , 0.330062 , 0.302691 , 0.30152 , 0.232059 , 0.300906 , 0.300031 , 0.312473 , 0.357624 , 0.369441 , 0.230482 , 0.146753 , 0.25805 , 0.318048 , 0.275604 , 0.234238 , 0.15978 , 0.16772 , 0.175648 , 0.181414 , 0.462721 , 0.403383 , 0.318987 , 0.356083 , 0.292178 , 0.380254 , 0.261765 , 0.259627 , 0.318715 , 0.355683 , 0.376998 , 0.355121 , 0.358244 , 0.390837 , 0.325142 , 0.350536 , 0.197351 , 0.179919 , 0.14888 , 0.389533 , 0.331725 , 0.390135 , 0.234481 , 0.274526 , 0.325397 , 0.311616 , 0.36153 , 0.39097 , 0.433866 , 0.233357 , 0.302842 , 0.244472 , 0.373138 , 0.3459 , 0.310468 , 0.25918 , 0.227706 , 0.238555 , 0.310857 , 0.364677 , 0.209695 , 0.221917 , 0.179803 , 0.185077 , 0.348676 , 0.393723 , 0.215983 , 0.342168 , 0.267172 , 0.495742 , 0.378846 , 0.349256 , 0.395282 , 0.327541 , 0.296635 , 0.282837 , 0.231549 , 0.274404 , 0.341484 , 0.343269 
 791 , 0.393318 , 0.330339 , 0.302876 , 0.301798 , 0.232289 , 0.301311 , 0.300425 , 0.312957 , 0.357958 , 0.36983 , 0.230661 , 0.14713 , 0.258506 , 0.318473 , 0.275766 , 0.234589 , 0.16001 , 0.167814 , 0.176007 , 0.181604 , 0.463315 , 0.403788 , 0.319516 , 0.356597 , 0.292511 , 0.380752 , 0.26204 , 0.259816 , 0.319128 , 0.356116 , 0.377553 , 0.355537 , 0.358706 , 0.39132 , 0.325472 , 0.350843 , 0.197722 , 0.180173 , 0.149135 , 0.389888 , 0.331967 , 0.390537 , 0.23463 , 0.274729 , 0.325704 , 0.311885 , 0.362008 , 0.391401 , 0.434438 , 0.233674 , 0.303189 , 0.244636 , 0.373509 , 0.34626 , 0.310727 , 0.259456 , 0.227932 , 0.238929 , 0.311248 , 0.364946 , 0.210052 , 0.22219 , 0.180086 , 0.185492 , 0.348891 , 0.394072 , 0.216135 , 0.342442 , 0.267516 , 0.496206 , 0.379228 , 0.349586 , 0.395671 , 0.327865 , 0.296879 , 0.283321 , 0.231767 , 0.274683 , 0.34184 , 0.343618 
 792 , 0.39354 , 0.330598 , 0.303049 , 0.301948 , 0.232474 , 0.301745 , 0.300783 , 0.313343 , 0.358339 , 0.370175 , 0.230834 , 0.147461 , 0.258917 , 0.31889 , 0.276004 , 0.234938 , 0.16019 , 0.167847 , 0.176367 , 0.181763 , 0.463877 , 0.404199 , 0.320055 , 0.357128 , 0.292819 , 0.381147 , 0.26225 , 0.259966 , 0.319499 , 0.356502 , 0.377919 , 0.355876 , 0.35918 , 0.391656 , 0.32584 , 0.351129 , 0.198086 , 0.180436 , 0.149363 , 0.390213 , 0.332239 , 0.390908 , 0.234729 , 0.274932 , 0.325962 , 0.312097 , 0.362495 , 0.391801 , 0.434924 , 0.233947 , 0.303455 , 0.244774 , 0.37385 , 0.346567 , 0.310926 , 0.259688 , 0.228145 , 0.239256 , 0.311558 , 0.36519 , 0.210385 , 0.222447 , 0.180366 , 0.185884 , 0.349123 , 0.394386 , 0.216268 , 0.342649 , 0.267756 , 0.496515 , 0.379687 , 0.349882 , 0.396026 , 0.328089 , 0.297172 , 0.283806 , 0.231976 , 0.274937 , 0.342046 , 0.34397 
 793 , 0.393764 , 0.330861 , 0.303225 , 0.302106 , 0.232656 , 0.302181 , 0.301143 , 0.313732 , 0.358723 , 0.370529 , 0.23101 , 0.147806 , 0.25933 , 0.319322 , 0.27625 , 0.235295 , 0.160371 , 0.167875 , 0.176729 , 0.18193 , 0.464449 , 0.404619 , 0.320604 , 0.357674 , 0.293136 , 0.381552 , 0.262467 , 0.260119 , 0.319873 , 0.356897 , 0.378288 , 0.356218 , 0.359663 , 0.391996 , 0.326211 , 0.351423 , 0.198456 , 0.180707 , 0.149592 , 0.39054 , 0.33252 , 0.391288 , 0.234825 , 0.275143 , 0.326228 , 0.312312 , 0.362997 , 0.39221 , 0.435421 , 0.234228 , 0.303724 , 0.244915 , 0.374188 , 0.346877 , 0.311129 , 0.259933 , 0.22836 , 0.239586 , 0.311871 , 0.365444 , 0.210732 , 0.222712 , 0.180649 , 0.186279 , 0.349364 , 0.394709 , 0.216409 , 0.342853 , 0.267999 , 0.496834 , 0.380161 , 0.350182 , 0.396391 , 0.328316 , 0.297467 , 0.284299 , 0.232193 , 0.275201 , 0.34225 , 0.344326 
 794 , 0.394012 , 0.331114 , 0.303461 , 0.302179 , 0.232874 , 0.302626 , 0.301564 , 0.314194 , 0.359139 , 0.370963 , 0.231267 , 0.148138 , 0.25982 , 0.319737 , 0.276607 , 0.235698 , 0.160611 , 0.16808 , 0.177149 , 0.182101 , 0.465005 , 0.40507 , 0.321152 , 0.358188 , 0.293481 , 0.381899 , 0.262766 , 0.260307 , 0.320242 , 0.35726 , 0.378605 , 0.356547 , 0.360125 , 0.392348 , 0.326597 , 0.351642 , 0.198841 , 0.180947 , 0.149837 , 0.390858 , 0.332796 , 0.391629 , 0.234926 , 0.275349 , 0.326423 , 0.312553 , 0.363448 , 0.392661 , 0.43589 , 0.234509 , 0.304 , 0.245045 , 0.374517 , 0.3472 , 0.311387 , 0.260145 , 0.228531 , 0.239896 , 0.312205 , 0.365692 , 0.211071 , 0.22301 , 0.1809 , 0.186635 , 0.349618 , 0.394986 , 0.216498 , 0.343019 , 0.268176 , 0.497118 , 0.380612 , 0.350441 , 0.396767 , 0.328528 , 0.297749 , 0.284731 , 0.232416 , 0.275465 , 0.342422 , 0.344648 
 795 , 0.394332 , 0.331373 , 0.303793 , 0.302272 , 0.233196 , 0.303068 , 0.302029 , 0.314803 , 0.359579 , 0.371477 , 0.231577 , 0.148507 , 0.260427 , 0.320148 , 0.277032 , 0.236179 , 0.160933 , 0.168484 , 0.17763 , 0.182285 , 0.465492 , 0.405603 , 0.321715 , 0.358679 , 0.293816 , 0.382336 , 0.263201 , 0.260607 , 0.32056 , 0.357617 , 0.379016 , 0.356985 , 0.360432 , 0.392893 , 0.326985 , 0.35186 , 0.199267 , 0.181142 , 0.150132 , 0.391175 , 0.333038 , 0.392005 , 0.235053 , 0.275546 , 0.326614 , 0.312882 , 0.363909 , 0.393224 , 0.436467 , 0.234862 , 0.304408 , 0.245186 , 0.37486 , 0.347617 , 0.311744 , 0.260381 , 0.228704 , 0.240271 , 0.312603 , 0.365986 , 0.211432 , 0.223347 , 0.181171 , 0.187004 , 0.349875 , 0.395174 , 0.216562 , 0.343224 , 0.268419 , 0.497517 , 0.381024 , 0.350734 , 0.397124 , 0.328825 , 0.298053 , 0.285146 , 0.23265 , 0.275778 , 0.34269 , 0.344953 
 796 , 0.394669 , 0.331648 , 0.304144 , 0.302401 , 0.23354 , 0.303517 , 0.302512 , 0.315453 , 0.360029 , 0.372006 , 0.231884 , 0.148902 , 0.261067 , 0.320572 , 0.277466 , 0.236684 , 0.161274 , 0.168921 , 0.178126 , 0.182479 , 0.465982 , 0.406163 , 0.322287 , 0.359181 , 0.294155 , 0.38282 , 0.263659 , 0.260928 , 0.320874 , 0.358001 , 0.379473 , 0.357461 , 0.360703 , 0.393501 , 0.327389 , 0.352091 , 0.199708 , 0.18134 , 0.150448 , 0.391502 , 0.333281 , 0.392414 , 0.235202 , 0.275746 , 0.326825 , 0.313239 , 0.364399 , 0.393821 , 0.43709 , 0.235237 , 0.304871 , 0.245337 , 0.375219 , 0.348076 , 0.312129 , 0.260643 , 0.228891 , 0.240665 , 0.313024 , 0.366299 , 0.211795 , 0.223685 , 0.181462 , 0.187389 , 0.350139 , 0.39536 , 0.21663 , 0.34345 , 0.268703 , 0.497978 , 0.381437 , 0.351045 , 0.397493 , 0.329167 , 0.29838 , 0.285584 , 0.232901 , 0.276118 , 0.342991 , 0.345263 
 797 , 0.395017 , 0.33195 , 0.304479 , 0.302582 , 0.233871 , 0.30399 , 0.303007 , 0.316111 , 0.360463 , 0.37252 , 0.232201 , 0.14928 , 0.261721 , 0.32104 , 0.277898 , 0.237211 , 0.16164 , 0.169327 , 0.178591 , 0.18267 , 0.466509 , 0.40673 , 0.322867 , 0.359701 , 0.294511 , 0.383332 , 0.264083 , 0.261238 , 0.321197 , 0.358404 , 0.379928 , 0.357961 , 0.360993 , 0.394126 , 0.327796 , 0.352352 , 0.200144 , 0.18157 , 0.150782 , 0.391857 , 0.333556 , 0.392858 , 0.235349 , 0.275966 , 0.327062 , 0.313621 , 0.364903 , 0.394423 , 0.437745 , 0.235623 , 0.305363 , 0.245515 , 0.375593 , 0.348534 , 0.312515 , 0.260924 , 0.229076 , 0.241075 , 0.313452 , 0.366643 , 0.212178 , 0.224031 , 0.181745 , 0.187773 , 0.350426 , 0.395558 , 0.216711 , 0.343705 , 0.269018 , 0.498478 , 0.381866 , 0.351368 , 0.397862 , 0.32953 , 0.29873 , 0.286038 , 0.23315 , 0.276466 , 0.343332 , 0.345584 
 798 , 0.395403 , 0.332353 , 0.304751 , 0.302962 , 0.234123 , 0.304541 , 0.303545 , 0.316765 , 0.360858 , 0.372966 , 0.232532 , 0.14961 , 0.262384 , 0.321639 , 0.278391 , 0.237772 , 0.162055 , 0.169622 , 0.178925 , 0.18286 , 0.46722 , 0.407301 , 0.323452 , 0.360275 , 0.29497 , 0.383908 , 0.264371 , 0.261498 , 0.321627 , 0.358894 , 0.380363 , 0.358533 , 0.361447 , 0.394727 , 0.328249 , 0.352674 , 0.200552 , 0.181933 , 0.151154 , 0.392348 , 0.333944 , 0.393415 , 0.235545 , 0.276269 , 0.327386 , 0.314031 , 0.365452 , 0.395024 , 0.438453 , 0.235994 , 0.305888 , 0.245793 , 0.375997 , 0.348967 , 0.312889 , 0.261259 , 0.229308 , 0.24148 , 0.313921 , 0.367032 , 0.212613 , 0.224371 , 0.181991 , 0.188095 , 0.350791 , 0.395898 , 0.216822 , 0.344082 , 0.269356 , 0.499048 , 0.38238 , 0.351706 , 0.398277 , 0.329951 , 0.299132 , 0.286535 , 0.233424 , 0.276817 , 0.34379 , 0.345959 
 799 , 0.395827 , 0.332773 , 0.30503 , 0.303383 , 0.234371 , 0.305135 , 0.304119 , 0.317435 , 0.361298 , 0.373458 , 0.232875 , 0.149933 , 0.263077 , 0.322236 , 0.278963 , 0.238319 , 0.162461 , 0.169914 , 0.179265 , 0.183108 , 0.46804 , 0.4079 , 0.32407 , 0.360895 , 0.295521 , 0.384479 , 0.264689 , 0.261769 , 0.322166 , 0.359447 , 0.380823 , 0.359131 , 0.36204 , 0.395319 , 0.328737 , 0.353004 , 0.200986 , 0.182343 , 0.151528 , 0.392942 , 0.33439 , 0.393999 , 0.235807 , 0.276621 , 0.327726 , 0.314451 , 0.366029 , 0.395635 , 0.43917 , 0.236386 , 0.306391 , 0.246104 , 0.376454 , 0.349389 , 0.313265 , 0.261605 , 0.229593 , 0.241876 , 0.314445 , 0.367413 , 0.213105 , 0.224728 , 0.182238 , 0.188411 , 0.351188 , 0.396394 , 0.216931 , 0.34453 , 0.269648 , 0.499568 , 0.382967 , 0.352064 , 0.398742 , 0.330378 , 0.299516 , 0.287029 , 0.233728 , 0.277176 , 0.344284 , 0.346405 
 800 , 0.396255 , 0.33321 , 0.30532 , 0.303816 , 0.234627 , 0.305735 , 0.304711 , 0.318124 , 0.361745 , 0.373958 , 0.233228 , 0.150269 , 0.263782 , 0.322846 , 0.279547 , 0.238875 , 0.162875 , 0.170219 , 0.179611 , 0.183357 , 0.468879 , 0.408509 , 0.324702 , 0.361529 , 0.296085 , 0.385066 , 0.265011 , 0.262055 , 0.322718 , 0.360013 , 0.381297 , 0.359738 , 0.362652 , 0.395927 , 0.329237 , 0.353342 , 0.201428 , 0.18276 , 0.151908 , 0.393551 , 0.334837 , 0.394593 , 0.236066 , 0.276984 , 0.328072 , 0.314876 , 0.36662 , 0.396255 , 0.439911 , 0.23678 , 0.3069 , 0.246419 , 0.376914 , 0.349819 , 0.313647 , 0.26195 , 0.229886 , 0.242281 , 0.314975 , 0.367796 , 0.213612 , 0.225094 , 0.182491 , 0.188735 , 0.351598 , 0.396904 , 0.217041 , 0.344979 , 0.26995 , 0.500099 , 0.383567 , 0.352423 , 0.399216 , 0.330817 , 0.299912 , 0.287535 , 0.23403 , 0.277546 , 0.344786 , 0.346857 
 801 , 0.396731 , 0.333511 , 0.305675 , 0.304208 , 0.23482 , 0.306215 , 0.305147 , 0.31854 , 0.362298 , 0.374412 , 0.233564 , 0.150631 , 0.26444 , 0.323311 , 0.279911 , 0.239175 , 0.163108 , 0.170491 , 0.17994 , 0.183497 , 0.469623 , 0.409073 , 0.325254 , 0.362046 , 0.296543 , 0.385645 , 0.26535 , 0.262333 , 0.323176 , 0.360555 , 0.381789 , 0.360221 , 0.363167 , 0.396455 , 0.329714 , 0.353648 , 0.201843 , 0.18308 , 0.15221 , 0.394067 , 0.335178 , 0.395047 , 0.236311 , 0.277276 , 0.328388 , 0.3152 , 0.367111 , 0.396755 , 0.440554 , 0.237209 , 0.307301 , 0.24664 , 0.377299 , 0.350249 , 0.314044 , 0.262234 , 0.230119 , 0.242637 , 0.315482 , 0.368091 , 0.214074 , 0.225371 , 0.182722 , 0.189137 , 0.35194 , 0.397318 , 0.217161 , 0.345331 , 0.27021 , 0.500552 , 0.384078 , 0.352849 , 0.399712 , 0.331158 , 0.300112 , 0.287986 , 0.234257 , 0.277921 , 0.345167 , 0.347239 
 802 , 0.397271 , 0.333733 , 0.305992 , 0.304533 , 0.234964 , 0.306639 , 0.305598 , 0.31893 , 0.362793 , 0.374866 , 0.233923 , 0.150969 , 0.265071 , 0.323831 , 0.280133 , 0.239448 , 0.163319 , 0.17075 , 0.180305 , 0.183541 , 0.470199 , 0.40958 , 0.325726 , 0.362469 , 0.296849 , 0.386198 , 0.265595 , 0.262541 , 0.323525 , 0.360998 , 0.382203 , 0.360534 , 0.363558 , 0.396889 , 0.330144 , 0.353967 , 0.202198 , 0.183347 , 0.152493 , 0.394465 , 0.335475 , 0.3955 , 0.236459 , 0.277474 , 0.328697 , 0.315535 , 0.367517 , 0.397206 , 0.441169 , 0.237618 , 0.307698 , 0.246785 , 0.37762 , 0.350667 , 0.314417 , 0.262523 , 0.230246 , 0.242995 , 0.315924 , 0.368435 , 0.21446 , 0.22565 , 0.182953 , 0.189531 , 0.352291 , 0.397512 , 0.217272 , 0.345542 , 0.270508 , 0.501124 , 0.384527 , 0.353297 , 0.400189 , 0.331427 , 0.300285 , 0.288417 , 0.234399 , 0.278286 , 0.345465 , 0.347548 
 803 , 0.397828 , 0.333956 , 0.306314 , 0.304857 , 0.235109 , 0.307081 , 0.306054 , 0.319327 , 0.363302 , 0.37533 , 0.234295 , 0.151316 , 0.265718 , 0.324364 , 0.280353 , 0.239734 , 0.163539 , 0.171019 , 0.180675 , 0.183583 , 0.470785 , 0.410098 , 0.326211 , 0.362901 , 0.297171 , 0.386768 , 0.265848 , 0.262751 , 0.32388 , 0.361444 , 0.382633 , 0.360854 , 0.363951 , 0.397338 , 0.330593 , 0.354295 , 0.202565 , 0.183618 , 0.152785 , 0.394873 , 0.335778 , 0.39597 , 0.236607 , 0.277681 , 0.329012 , 0.315882 , 0.367927 , 0.397669 , 0.441804 , 0.238035 , 0.308107 , 0.24693 , 0.377949 , 0.351092 , 0.314802 , 0.262816 , 0.230372 , 0.243368 , 0.316371 , 0.368788 , 0.214853 , 0.225937 , 0.183182 , 0.189936 , 0.352655 , 0.39771 , 0.217383 , 0.345765 , 0.270809 , 0.501706 , 0.384986 , 0.353746 , 0.400671 , 0.331708 , 0.300462 , 0.288859 , 0.234543 , 0.278654 , 0.345771 , 0.347865 
 804 , 0.398169 , 0.334197 , 0.306523 , 0.305083 , 0.235261 , 0.307542 , 0.306523 , 0.31974 , 0.363714 , 0.375782 , 0.234621 , 0.15167 , 0.266266 , 0.324826 , 0.28055 , 0.240115 , 0.163714 , 0.171295 , 0.181104 , 0.183771 , 0.471233 , 0.410574 , 0.326646 , 0.363329 , 0.297442 , 0.387221 , 0.266046 , 0.262923 , 0.324168 , 0.36177 , 0.383001 , 0.361171 , 0.364265 , 0.397712 , 0.330949 , 0.354562 , 0.20291 , 0.18389 , 0.153045 , 0.395169 , 0.336058 , 0.396402 , 0.236725 , 0.277871 , 0.329271 , 0.316154 , 0.368349 , 0.398127 , 0.442397 , 0.238384 , 0.308467 , 0.247044 , 0.378277 , 0.351433 , 0.315129 , 0.263106 , 0.230489 , 0.243719 , 0.316783 , 0.369108 , 0.215245 , 0.226245 , 0.183445 , 0.190357 , 0.352968 , 0.397878 , 0.217485 , 0.345915 , 0.271096 , 0.502261 , 0.385455 , 0.3541 , 0.401108 , 0.331962 , 0.300637 , 0.289293 , 0.23468 , 0.27895 , 0.346081 , 0.348173 
 805 , 0.398247 , 0.3345 , 0.306638 , 0.305199 , 0.235445 , 0.307946 , 0.306905 , 0.320096 , 0.364075 , 0.376183 , 0.234886 , 0.152055 , 0.266721 , 0.325121 , 0.28075 , 0.24056 , 0.163854 , 0.171562 , 0.181582 , 0.18408 , 0.471664 , 0.411057 , 0.327108 , 0.363807 , 0.297717 , 0.387554 , 0.266239 , 0.263075 , 0.324366 , 0.361964 , 0.383326 , 0.361565 , 0.364586 , 0.398074 , 0.331241 , 0.354785 , 0.203313 , 0.184187 , 0.15328 , 0.395357 , 0.336254 , 0.39676 , 0.236777 , 0.278062 , 0.329433 , 0.316332 , 0.368785 , 0.398586 , 0.442945 , 0.238657 , 0.308737 , 0.247143 , 0.37858 , 0.351693 , 0.315392 , 0.263355 , 0.230598 , 0.244045 , 0.317188 , 0.369332 , 0.215618 , 0.226566 , 0.183712 , 0.190836 , 0.35318 , 0.398104 , 0.21761 , 0.346014 , 0.271348 , 0.502725 , 0.385871 , 0.354351 , 0.401506 , 0.332192 , 0.300804 , 0.289742 , 0.234851 , 0.279174 , 0.346335 , 0.348476 
 806 , 0.398294 , 0.334832 , 0.306745 , 0.305307 , 0.235637 , 0.308349 , 0.307275 , 0.320437 , 0.364446 , 0.376582 , 0.235148 , 0.152454 , 0.267172 , 0.325398 , 0.280959 , 0.241022 , 0.163999 , 0.171835 , 0.182074 , 0.1844 , 0.472133 , 0.411551 , 0.327593 , 0.364309 , 0.298002 , 0.387894 , 0.266444 , 0.26323 , 0.324551 , 0.362156 , 0.38366 , 0.361989 , 0.364935 , 0.398455 , 0.33154 , 0.355024 , 0.203745 , 0.184495 , 0.153527 , 0.395539 , 0.336436 , 0.397114 , 0.236818 , 0.278269 , 0.32959 , 0.316489 , 0.369229 , 0.399058 , 0.443503 , 0.238935 , 0.308999 , 0.247248 , 0.378884 , 0.351965 , 0.31566 , 0.263599 , 0.230717 , 0.24438 , 0.317616 , 0.369545 , 0.215994 , 0.226895 , 0.183982 , 0.191347 , 0.353378 , 0.398354 , 0.217747 , 0.346109 , 0.27159 , 0.503178 , 0.386278 , 0.354601 , 0.401908 , 0.332423 , 0.300972 , 0.290208 , 0.235035 , 0.279397 , 0.346574 , 0.34878 
 807 , 0.398329 , 0.335044 , 0.306842 , 0.305399 , 0.23579 , 0.308651 , 0.307573 , 0.320761 , 0.364683 , 0.376901 , 0.235329 , 0.152795 , 0.267555 , 0.325654 , 0.281156 , 0.241443 , 0.164156 , 0.172062 , 0.1825 , 0.184638 , 0.472514 , 0.411948 , 0.328037 , 0.364743 , 0.298266 , 0.388196 , 0.266627 , 0.263351 , 0.324683 , 0.362336 , 0.383932 , 0.362342 , 0.365246 , 0.398802 , 0.331804 , 0.355203 , 0.204156 , 0.184746 , 0.153772 , 0.395646 , 0.336571 , 0.397425 , 0.236892 , 0.278431 , 0.329714 , 0.31661 , 0.369672 , 0.399479 , 0.444019 , 0.239191 , 0.309214 , 0.247318 , 0.379153 , 0.352238 , 0.315898 , 0.263842 , 0.230855 , 0.244701 , 0.318 , 0.369744 , 0.21632 , 0.227208 , 0.184237 , 0.191783 , 0.353502 , 0.398557 , 0.217883 , 0.34619 , 0.271831 , 0.503584 , 0.386627 , 0.354838 , 0.402264 , 0.332637 , 0.301135 , 0.290666 , 0.235221 , 0.279611 , 0.346782 , 0.349046 
 808 , 0.398306 , 0.334959 , 0.306911 , 0.305454 , 0.235797 , 0.30876 , 0.307712 , 0.321061 , 0.364519 , 0.377019 , 0.235309 , 0.152983 , 0.267765 , 0.325903 , 0.281331 , 0.241776 , 0.164339 , 0.172185 , 0.182723 , 0.184638 , 0.472641 , 0.412011 , 0.328354 , 0.36494 , 0.298451 , 0.388352 , 0.266753 , 0.263423 , 0.324717 , 0.362544 , 0.384041 , 0.362496 , 0.365386 , 0.399004 , 0.331954 , 0.355167 , 0.204443 , 0.184806 , 0.153994 , 0.39553 , 0.336609 , 0.397541 , 0.237043 , 0.278459 , 0.329732 , 0.316606 , 0.370016 , 0.399672 , 0.444298 , 0.239361 , 0.309277 , 0.247268 , 0.379284 , 0.352464 , 0.31604 , 0.264044 , 0.231034 , 0.244907 , 0.318237 , 0.369866 , 0.216504 , 0.227451 , 0.184445 , 0.192002 , 0.353403 , 0.398546 , 0.217943 , 0.346177 , 0.272028 , 0.503766 , 0.386816 , 0.354939 , 0.40246 , 0.332773 , 0.301269 , 0.291056 , 0.235321 , 0.279748 , 0.346918 , 0.34914 
